,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob
71,1027,Brooklyn,86,115,NewYork,107,-135,219.5,222.5,-1.0,-2.0,0.447405997144217,0.552594002855783
72,1027,Denver,105,-280,Atlanta,100,230,206.0,210.5,8.5,7.0,0.7085889570552146,0.29141104294478526
73,1027,OklahomaCity,116,-125,Minnesota,119,105,214.5,218.0,2.5,2.0,0.5324675324675325,0.4675324675324675
74,1027,Toronto,101,-240,LALakers,92,190,224.0,221.0,6.5,6.0,0.6718146718146719,0.3281853281853282
75,1027,Washington,117,600,GoldenState,120,-900,231.5,231.0,-10.5,-12.0,0.136986301369863,0.863013698630137
76,1028,Cleveland,101,-135,NewOrleans,123,115,215.0,220.5,3.5,2.0,0.552594002855783,0.447405997144217
77,1028,Houston,89,115,Memphis,103,-135,206.0,202.0,-1.0,-2.0,0.447405997144217,0.552594002855783
78,1028,Boston,96,-115,Miami,90,-105,205.0,204.5,1.5,1.0,0.5108342361863488,0.4891657638136511
79,1028,OklahomaCity,101,-400,Chicago,69,300,204.5,203.5,8.5,8.5,0.7619047619047619,0.23809523809523808
80,1028,Philadelphia,112,-110,Dallas,110,-110,208.0,205.0,1.0,-0.0,0.5,0.5
81,1028,LALakers,81,425,Utah,96,-600,204.5,202.0,-9.0,-10.5,0.18181818181818185,0.8181818181818182
82,1028,Phoenix,107,600,Portland,114,-900,217.0,218.0,-11.0,-12.0,0.136986301369863,0.863013698630137
83,1028,Detroit,95,290,LAClippers,87,-380,210.0,206.0,-6.0,-8.0,0.24464831804281348,0.7553516819571866
84,1029,Milwaukee,117,-240,Atlanta,106,199,203.0,199.0,5.5,6.0,0.678517397881997,0.32148260211800306
85,1029,SanAntonio,94,-250,Indiana,97,207,204.0,209.0,6.5,6.5,0.6868008948545861,0.3131991051454138
86,1029,Orlando,113,148,Charlotte,120,-170,210.0,210.5,-4.0,-4.0,0.3903990746096009,0.6096009253903991
87,1029,Washington,110,-315,Sacramento,83,256,211.0,208.0,6.0,8.0,0.7298880499869824,0.2701119500130174
88,1029,Denver,124,-215,Brooklyn,111,180,223.5,223.0,4.5,5.5,0.6564885496183206,0.34351145038167935
89,1029,NewYork,114,451,Cleveland,95,-606,209.0,212.5,-10.0,-10.5,0.17453387588812033,0.8254661241118797
90,1029,Detroit,115,912,GoldenState,107,-1600,222.0,221.0,-13.0,-14.5,0.09501453163424993,0.90498546836575
91,1030,SanAntonio,94,151,Boston,108,-175,196.0,193.5,-3.0,-3.5,0.38501925096254813,0.6149807490374519
92,1030,Denver,110,-195,NewYork,116,166,207.0,211.0,3.5,5.0,0.6374585227970996,0.36254147720290025
93,1030,Minnesota,125,-149,Miami,122,128,216.5,216.5,1.5,3.0,0.5770485120260905,0.4229514879739095
94,1030,Charlotte,104,180,Memphis,99,-215,192.5,195.0,-7.0,-5.5,0.34351145038167935,0.6564885496183206
95,1030,Orlando,115,263,NewOrleans,99,-325,224.0,222.5,-7.5,-7.5,0.2648387599314535,0.7351612400685464
96,1030,Philadelphia,115,237,Houston,107,-290,218.0,215.0,-6.0,-7.0,0.28523367220068746,0.7147663277993125
97,1030,Dallas,89,292,Utah,104,-365,190.0,190.5,-7.5,-8.5,0.2452790378731934,0.7547209621268066
98,1030,Toronto,99,150,Portland,85,-174,215.5,211.5,-2.0,-4.0,0.386459802538787,0.6135401974612129
99,1030,GoldenState,141,-275,LAClippers,113,226,221.0,223.5,3.5,6.0,0.7050727487219818,0.29492725127801805
100,1031,Sacramento,83,207,Indiana,101,-250,209.0,206.0,-6.0,-5.5,0.3131991051454138,0.6868008948545861
101,1031,Phoenix,122,163,Brooklyn,114,-190,231.0,229.5,-3.0,-4.5,0.36722806128909713,0.6327719387109029
102,1031,OklahomaCity,110,-140,Milwaukee,91,120,210.0,210.5,1.0,2.5,0.562043795620438,0.43795620437956206
103,1031,Detroit,93,-152,LALakers,113,132,209.0,207.5,5.0,3.0,0.5832230748875364,0.4167769251124636
104,1101,Phoenix,122,525,Washington,116,-750,225.5,228.0,-14.0,-11.0,0.15349887133182846,0.8465011286681716
105,1101,Milwaukee,121,145,Charlotte,126,-170,203.0,203.0,-2.0,-4.0,0.39329934450109244,0.6067006554989074
106,1101,Atlanta,109,260,Philadelphia,119,-330,210.0,209.0,-8.5,-7.5,0.2657601977750309,0.7342398022249692
107,1101,Indiana,124,400,Cleveland,107,-550,218.5,217.5,-11.0,-10.5,0.19117647058823528,0.8088235294117646
108,1101,Sacramento,86,600,Boston,113,-900,198.0,195.5,-12.5,-11.5,0.136986301369863,0.863013698630137
109,1101,Chicago,91,375,Miami,97,-500,202.0,196.0,-8.0,-9.5,0.20168067226890757,0.7983193277310925
110,1101,Orlando,101,125,Memphis,99,-145,205.0,205.5,-4.5,-2.5,0.42888402625820565,0.5711159737417943
111,1101,Houston,119,-250,NewYork,97,200,212.0,213.5,4.5,6.0,0.6818181818181818,0.3181818181818181
112,1101,Minnesota,104,115,NewOrleans,98,-135,224.0,224.0,-1.0,-2.0,0.447405997144217,0.552594002855783
113,1101,Toronto,111,105,Denver,129,-125,213.5,217.0,-1.0,-1.5,0.4675324675324675,0.5324675324675325
114,1101,Portland,103,145,Utah,112,-170,197.0,191.5,-3.0,-3.5,0.39329934450109244,0.6067006554989074
115,1101,Dallas,98,425,LAClippers,119,-600,204.5,207.5,-9.0,-10.5,0.18181818181818185,0.8181818181818182
116,1102,GoldenState,112,-350,SanAntonio,92,275,219.0,220.0,6.5,8.5,0.7446808510638298,0.2553191489361702
117,1102,LALakers,110,190,Portland,113,-240,210.5,212.0,-8.5,-6.0,0.3281853281853282,0.6718146718146719
118,1103,Cleveland,130,135,Washington,122,-155,220.0,224.5,-3.5,-3.5,0.4117884537747275,0.5882115462252725
119,1103,Chicago,105,275,Orlando,83,-350,207.0,204.5,-8.0,-7.5,0.2553191489361702,0.7446808510638298
120,1103,Milwaukee,96,100,Detroit,105,-120,205.0,204.0,-3.0,-1.5,0.4782608695652174,0.5217391304347826
121,1103,Indiana,110,170,Philadelphia,121,-200,220.0,217.0,-5.5,-5.0,0.35714285714285715,0.6428571428571429
122,1103,Houston,119,-420,Atlanta,104,320,211.5,214.0,8.0,9.0,0.7723292469352013,0.2276707530647986
123,1103,Phoenix,107,160,NewYork,120,-190,222.5,221.0,-3.5,-4.5,0.3698979591836735,0.6301020408163266
124,1103,Charlotte,101,165,SanAntonio,108,-195,198.0,200.5,-3.5,-4.5,0.36341238065906994,0.6365876193409301
125,1103,NewOrleans,99,-200,Dallas,94,170,213.0,211.0,4.5,5.0,0.6428571428571429,0.35714285714285715
126,1103,Toronto,109,110,Utah,100,-130,195.0,195.0,-2.0,-2.0,0.4572564612326044,0.5427435387673957
127,1103,Miami,94,190,Denver,95,-240,214.0,216.5,-5.0,-5.5,0.3281853281853282,0.6718146718146719
128,1103,Boston,101,210,OklahomaCity,94,-260,205.0,207.0,-5.5,-6.5,0.30874785591766724,0.6912521440823327
129,1103,Brooklyn,112,135,LALakers,124,-155,224.0,228.0,-2.0,-3.0,0.4117884537747275,0.5882115462252725
130,1104,Memphis,113,180,LAClippers,104,-220,199.0,199.5,-5.5,-5.0,0.3418803418803419,0.6581196581196581
131,1104,Sacramento,99,325,Detroit,108,-425,197.0,195.5,-8.5,-9.0,0.22520107238605896,0.774798927613941
132,1104,NewOrleans,96,-220,Chicago,90,180,203.0,199.5,7.0,5.5,0.6581196581196581,0.3418803418803419
133,1104,Dallas,99,600,Minnesota,112,-900,215.0,214.0,-12.5,-12.0,0.136986301369863,0.863013698630137
134,1104,GoldenState,127,-430,Denver,108,330,229.0,232.5,7.5,9.0,0.7772173182009248,0.22278268179907523
135,1105,Atlanta,117,650,Cleveland,115,-1000,218.0,220.5,-13.5,-11.5,0.12790697674418605,0.8720930232558138
136,1105,Miami,104,190,LAClippers,101,-240,209.5,205.5,-5.5,-5.5,0.3281853281853282,0.6718146718146719
137,1105,Washington,107,220,Toronto,96,-270,218.0,213.5,-5.0,-6.5,0.299837925445705,0.7001620745542949
138,1105,Boston,104,-155,Orlando,88,135,205.0,209.5,3.0,3.0,0.5882115462252725,0.4117884537747275
139,1105,Utah,110,200,Houston,137,-250,200.0,205.0,-6.5,-6.0,0.3181818181818181,0.6818181818181818
140,1105,Phoenix,95,425,SanAntonio,112,-600,214.0,211.5,-10.0,-9.5,0.18181818181818185,0.8181818181818182
141,1105,Indiana,101,-110,NewYork,108,-110,216.5,216.0,-2.0,-0.0,0.5,0.5
142,1105,Charlotte,94,160,Minnesota,112,-190,216.5,218.0,-5.0,-4.5,0.3698979591836735,0.6301020408163266
143,1105,OklahomaCity,99,-155,Portland,103,135,206.5,211.5,3.0,3.0,0.5882115462252725,0.4117884537747275
144,1105,Memphis,102,-140,LALakers,107,120,205.5,206.5,1.5,2.5,0.562043795620438,0.43795620437956206
145,1106,Boston,110,-350,Atlanta,107,275,206.0,204.0,8.5,7.5,0.7446808510638298,0.2553191489361702
146,1106,Brooklyn,98,-110,Phoenix,92,-110,236.0,233.5,-1.0,-0.0,0.5,0.5
147,1106,Miami,80,950,GoldenState,97,-1800,226.0,223.0,-15.5,-14.5,0.09134615384615384,0.9086538461538461
148,1107,Milwaukee,119,180,Cleveland,124,-220,217.5,221.5,-4.0,-5.0,0.3418803418803419,0.6581196581196581
149,1107,Dallas,113,425,Washington,99,-600,213.5,213.5,-11.0,-10.0,0.18181818181818185,0.8181818181818182
150,1107,NewOrleans,117,-120,Indiana,112,100,218.0,218.5,-0.0,1.5,0.5217391304347826,0.4782608695652174
151,1107,Chicago,114,575,Toronto,119,-850,198.5,201.0,-11.5,-11.5,0.14205607476635515,0.8579439252336449
152,1107,Charlotte,113,-135,NewYork,118,115,209.5,209.0,2.0,2.0,0.552594002855783,0.447405997144217
153,1107,LAClippers,107,155,SanAntonio,120,-185,201.0,204.0,-3.0,-4.0,0.37661050545094155,0.6233894945490586
154,1107,Philadelphia,104,215,Utah,97,-265,201.5,203.5,-6.0,-6.5,0.30423004792665137,0.6957699520733487
155,1107,Brooklyn,104,650,Denver,112,-1000,233.0,230.0,-10.5,-12.5,0.12790697674418605,0.8720930232558138
156,1107,Memphis,98,120,Portland,97,-140,204.0,200.0,-2.5,-2.5,0.43795620437956206,0.562043795620438
157,1107,OklahomaCity,86,-700,Sacramento,94,500,203.5,202.5,11.5,11.0,0.84,0.15999999999999998
158,1108,NewYork,99,300,Orlando,112,-400,213.5,215.0,-5.5,-8.5,0.23809523809523808,0.7619047619047619
159,1108,Indiana,97,225,Detroit,114,-275,210.5,210.5,-5.5,-6.5,0.29556650246305427,0.7044334975369458
160,1108,LALakers,96,240,Boston,107,-300,208.0,214.5,-9.5,-6.5,0.28169014084507044,0.7183098591549295
161,1108,Miami,126,-240,Phoenix,115,190,215.5,216.5,5.0,6.0,0.6718146718146719,0.3281853281853282
162,1108,Minnesota,101,300,GoldenState,125,-400,230.5,227.5,-11.5,-8.5,0.23809523809523808,0.7619047619047619
163,1109,LALakers,95,400,Washington,111,-550,220.0,224.0,-9.0,-9.5,0.19117647058823528,0.8088235294117646
164,1109,NewOrleans,118,180,Toronto,122,-220,217.5,215.0,-4.5,-5.0,0.3418803418803419,0.6581196581196581
165,1109,Cleveland,113,185,Houston,117,-230,227.5,228.5,-5.0,-5.5,0.334855403348554,0.665144596651446
166,1109,Philadelphia,108,-250,Sacramento,109,200,204.5,208.0,7.0,6.5,0.6818181818181818,0.3181818181818181
167,1109,OklahomaCity,94,-135,Denver,102,115,213.5,215.5,1.0,2.0,0.552594002855783,0.447405997144217
168,1110,Atlanta,104,260,Detroit,111,-330,208.0,209.0,-9.0,-7.5,0.2657601977750309,0.7342398022249692
169,1110,Charlotte,87,125,Boston,90,-145,205.5,205.0,-3.0,-2.5,0.42888402625820565,0.5711159737417943
170,1110,Indiana,105,-155,Chicago,87,135,206.5,202.0,4.0,3.0,0.5882115462252725,0.4117884537747275
171,1110,Milwaukee,94,170,SanAntonio,87,-200,206.5,204.5,-4.5,-4.5,0.35714285714285715,0.6428571428571429
172,1110,Orlando,128,-170,Phoenix,112,145,226.0,227.0,3.5,3.5,0.6067006554989074,0.39329934450109244
173,1110,Miami,84,125,Utah,74,-145,196.5,194.0,-3.0,-2.5,0.42888402625820565,0.5711159737417943
174,1110,LAClippers,111,190,OklahomaCity,120,-240,209.5,210.0,-7.0,-5.5,0.3281853281853282,0.6718146718146719
175,1110,Brooklyn,101,330,Portland,97,-430,224.0,218.0,-8.5,-8.5,0.22278268179907523,0.7772173182009248
176,1111,Atlanta,94,400,Washington,113,-550,222.0,216.5,-11.0,-10.0,0.19117647058823528,0.8088235294117646
177,1111,LAClippers,103,200,NewOrleans,111,-250,213.5,218.0,-5.5,-5.5,0.3181818181818181,0.6818181818181818
178,1111,Memphis,96,230,Houston,111,-280,208.0,210.0,-5.0,-6.5,0.29141104294478526,0.7085889570552146
179,1111,Sacramento,91,215,NewYork,118,-265,202.0,202.0,-4.5,-6.5,0.30423004792665137,0.6957699520733487
180,1111,Cleveland,111,-250,Dallas,104,200,217.5,214.5,5.5,6.0,0.6818181818181818,0.3181818181818181
181,1111,LALakers,90,210,Milwaukee,98,-260,214.0,217.0,-5.0,-6.5,0.30874785591766724,0.6912521440823327
182,1111,Philadelphia,114,800,GoldenState,135,-1400,230.0,230.5,-14.5,-13.5,0.10638297872340424,0.8936170212765957
183,1111,Chicago,94,450,SanAntonio,133,-650,192.5,189.5,-11.0,-10.5,0.17341040462427745,0.8265895953757225
184,1111,Orlando,107,310,Denver,125,-410,222.0,216.5,-8.0,-9.0,0.23277042446371518,0.7672295755362848
185,1111,Brooklyn,106,240,Utah,114,-300,210.0,208.5,-9.0,-7.0,0.28169014084507044,0.7183098591549295
186,1111,Minnesota,110,-550,Phoenix,118,400,227.0,231.5,10.0,10.0,0.8088235294117646,0.19117647058823528
187,1112,Toronto,94,-160,Boston,95,140,199.5,201.5,2.0,3.5,0.5962732919254659,0.40372670807453415
188,1112,Miami,103,115,Detroit,112,-135,202.5,201.0,-3.0,-2.5,0.447405997144217,0.552594002855783
189,1112,Houston,118,-180,Indiana,95,150,220.5,226.5,2.5,3.5,0.6164383561643836,0.3835616438356164
190,1112,Dallas,99,450,OklahomaCity,112,-650,209.0,203.0,-12.0,-10.5,0.17341040462427745,0.8265895953757225
191,1113,Sacramento,92,534,Washington,110,-750,207.0,208.0,-11.5,-11.0,0.15165031222123104,0.8483496877787691
192,1113,Cleveland,104,-225,NewYork,101,188,220.5,221.0,3.5,5.0,0.6659815005138747,0.33401849948612544
193,1113,Memphis,103,151,Milwaukee,110,-175,200.5,199.5,-3.0,-4.0,0.38501925096254813,0.6149807490374519
194,1113,Atlanta,105,384,NewOrleans,106,-500,217.0,217.0,-9.5,-9.5,0.1986754966887417,0.8013245033112583
195,1113,Minnesota,109,-145,Utah,98,125,206.5,210.0,3.5,3.0,0.5711159737417943,0.42888402625820565
196,1113,LALakers,100,-105,Phoenix,93,-115,227.5,230.5,1.0,-1.0,0.4891657638136511,0.5108342361863488
197,1113,Denver,82,110,Portland,99,-130,211.5,212.0,-2.0,-2.0,0.4572564612326044,0.5427435387673957
198,1113,Philadelphia,109,110,LAClippers,105,-130,218.5,224.0,-2.0,-2.0,0.4572564612326044,0.5427435387673957
199,1113,Orlando,100,711,GoldenState,110,-1100,233.0,223.5,-14.5,-12.5,0.11856535915423377,0.8814346408457663
200,1114,Boston,109,-280,Brooklyn,102,230,211.5,209.5,8.0,6.5,0.7085889570552146,0.29141104294478526
201,1114,Toronto,129,230,Houston,113,-280,220.5,218.5,-6.0,-6.5,0.29141104294478526,0.7085889570552146
202,1114,SanAntonio,97,-260,Dallas,91,210,200.5,200.0,6.5,6.0,0.6912521440823327,0.30874785591766724
203,1115,Washington,102,110,Miami,93,-130,209.5,211.0,-1.5,-1.5,0.4572564612326044,0.5427435387673957
204,1115,Utah,101,145,NewYork,106,-170,202.5,202.0,-3.0,-3.5,0.39329934450109244,0.6067006554989074
205,1115,Sacramento,80,170,Atlanta,126,-200,205.0,205.5,-3.5,-4.5,0.35714285714285715,0.6428571428571429
206,1115,SanAntonio,86,175,Minnesota,98,-210,209.5,208.5,-5.0,-5.0,0.34929577464788736,0.6507042253521127
207,1115,Cleveland,115,-110,Charlotte,107,-110,217.5,218.0,-1.5,-0.0,0.5,0.5
208,1115,Toronto,125,130,NewOrleans,116,-150,217.0,218.5,-3.0,-3.0,0.42016806722689076,0.5798319327731092
209,1115,Chicago,79,750,OklahomaCity,92,-1200,202.5,203.5,-12.0,-13.0,0.11304347826086955,0.8869565217391304
210,1115,Indiana,116,130,Memphis,113,-150,209.0,203.0,-4.5,-3.0,0.42016806722689076,0.5798319327731092
211,1115,Detroit,95,160,Milwaukee,99,-190,208.0,205.0,-3.0,-5.0,0.3698979591836735,0.6301020408163266
212,1115,Orlando,94,180,Portland,99,-220,212.0,213.5,-5.5,-5.5,0.3418803418803419,0.6581196581196581
213,1115,Philadelphia,115,-170,LALakers,109,145,219.5,221.0,2.5,4.0,0.6067006554989074,0.39329934450109244
214,1116,GoldenState,88,-310,Boston,92,250,217.5,219.0,6.0,7.0,0.725752508361204,0.27424749163879597
215,1116,Houston,142,-1000,Phoenix,116,650,228.5,230.5,11.0,12.5,0.8720930232558138,0.12790697674418605
216,1117,Detroit,100,100,Indiana,107,-120,211.5,211.5,-1.5,-1.5,0.4782608695652174,0.5217391304347826
217,1117,Miami,91,160,Washington,88,-190,208.5,205.5,-4.5,-5.0,0.3698979591836735,0.6301020408163266
218,1117,NewYork,84,270,Toronto,107,-340,218.5,217.0,-7.5,-7.5,0.2591283863368669,0.740871613663133
219,1117,LAClippers,113,210,Cleveland,118,-260,224.0,223.0,-6.5,-6.5,0.30874785591766724,0.6912521440823327
220,1117,Utah,107,115,Brooklyn,118,-135,211.5,209.5,1.5,-2.0,0.447405997144217,0.552594002855783
221,1117,OklahomaCity,101,-125,SanAntonio,104,105,198.5,200.0,-0.0,1.5,0.5324675324675325,0.4675324675324675
222,1117,Charlotte,120,-280,Chicago,123,230,196.5,198.5,7.0,6.5,0.7085889570552146,0.29141104294478526
223,1117,Minnesota,111,-250,Dallas,87,200,211.0,212.0,7.5,6.0,0.6818181818181818,0.3181818181818181
224,1117,Portland,82,-290,Sacramento,86,235,197.5,199.0,7.5,7.0,0.7135512302607419,0.28644876973925815
225,1117,NewOrleans,114,170,Denver,146,-200,216.0,222.0,-3.5,-5.0,0.35714285714285715,0.6428571428571429
226,1117,Phoenix,122,255,LALakers,113,-320,225.5,229.0,-6.0,-7.5,0.2699228791773779,0.730077120822622
227,1118,LAClippers,87,170,Charlotte,102,-195,212.0,213.0,-4.0,-5.0,0.3590992087644553,0.6409007912355448
228,1118,Utah,125,220,Orlando,85,-260,211.5,208.0,-6.0,-6.0,0.3020134228187919,0.6979865771812079
229,1118,GoldenState,124,-400,Philadelphia,116,330,232.5,233.0,8.5,9.0,0.7747747747747749,0.22522522522522523
230,1118,Boston,110,-260,Atlanta,99,220,205.0,202.5,7.0,6.0,0.6979865771812079,0.3020134228187919
