,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,v_win_prob,h_win_prob
65,1025.0,Denver,114.0,-120.0,LALakers,121.0,100.0,239.0,235.0,3.5,1.5,0.5217391304347826,0.4782608695652174
66,1026.0,Chicago,106.0,450.0,Charlotte,135.0,-650.0,228.0,223.0,-8.0,-10.5,0.17341040462427745,0.8265895953757225
67,1026.0,Dallas,107.0,650.0,Toronto,116.0,-1000.0,229.0,221.5,-10.5,-11.5,0.12790697674418605,0.8720930232558138
68,1026.0,GoldenState,128.0,-1000.0,NewYork,100.0,650.0,228.0,225.0,11.5,11.5,0.8720930232558138,0.12790697674418605
69,1026.0,Brooklyn,115.0,375.0,NewOrleans,117.0,-500.0,234.0,231.5,-9.5,-9.0,0.20168067226890757,0.7983193277310925
70,1026.0,LAClippers,133.0,150.0,Houston,113.0,-180.0,219.0,217.5,-3.0,-4.0,0.3835616438356164,0.6164383561643836
71,1026.0,Milwaukee,125.0,-130.0,Minnesota,95.0,110.0,232.0,233.0,2.0,2.0,0.5427435387673957,0.4572564612326044
72,1026.0,Washington,112.0,-240.0,Sacramento,116.0,190.0,236.0,236.0,4.5,5.5,0.6718146718146719,0.3281853281853282
73,1027.0,Boston,109.0,-160.0,Detroit,89.0,140.0,205.5,212.0,3.5,3.5,0.5962732919254659,0.40372670807453415
74,1027.0,Utah,132.0,-260.0,NewOrleans,111.0,210.0,226.0,220.5,-0.0,6.0,0.6912521440823327,0.30874785591766724
75,1027.0,Charlotte,103.0,230.0,Philadelphia,105.0,-280.0,230.5,232.5,-6.0,-7.0,0.29141104294478526,0.7085889570552146
76,1027.0,Chicago,97.0,190.0,Atlanta,85.0,-240.0,231.5,232.5,-4.0,-5.5,0.3281853281853282,0.6718146718146719
77,1027.0,Indiana,119.0,-350.0,Cleveland,107.0,275.0,215.0,213.5,6.5,7.5,0.7446808510638298,0.2553191489361702
78,1027.0,Portland,111.0,105.0,Miami,120.0,-125.0,222.0,220.5,-1.0,-1.5,0.4675324675324675,0.5324675324675325
79,1027.0,Phoenix,96.0,275.0,Memphis,117.0,-350.0,206.5,207.0,-9.5,-7.5,0.2553191489361702,0.7446808510638298
80,1027.0,LALakers,106.0,-115.0,SanAntonio,110.0,-105.0,221.0,232.5,-1.5,1.0,0.5108342361863488,0.4891657638136511
81,1027.0,Orlando,91.0,375.0,Milwaukee,113.0,-500.0,222.0,220.0,-9.0,-9.0,0.20168067226890757,0.7983193277310925
82,1028.0,GoldenState,120.0,-650.0,Brooklyn,114.0,450.0,226.0,227.0,10.0,9.5,0.8265895953757225,0.17341040462427745
83,1028.0,Phoenix,110.0,1000.0,OklahomaCity,117.0,-2000.0,218.0,220.5,-11.5,-13.0,0.08713692946058092,0.9128630705394192
84,1028.0,Utah,113.0,-200.0,Dallas,104.0,170.0,217.0,214.0,3.5,4.5,0.6428571428571429,0.35714285714285715
85,1028.0,Washington,104.0,145.0,LAClippers,136.0,-170.0,228.0,229.0,-4.0,-3.5,0.39329934450109244,0.6067006554989074
86,1029.0,Atlanta,92.0,650.0,Philadelphia,113.0,-1000.0,229.5,231.0,-11.0,-11.0,0.12790697674418605,0.8720930232558138
87,1029.0,Portland,103.0,145.0,Indiana,93.0,-170.0,220.5,215.5,-3.0,-4.0,0.39329934450109244,0.6067006554989074
88,1029.0,Sacramento,123.0,375.0,Miami,113.0,-500.0,227.0,227.0,-8.0,-9.5,0.20168067226890757,0.7983193277310925
89,1029.0,Brooklyn,96.0,100.0,NewYork,115.0,-120.0,217.5,215.0,-1.5,-1.0,0.4782608695652174,0.5217391304347826
90,1029.0,Toronto,109.0,-130.0,Milwaukee,124.0,110.0,220.5,222.5,1.0,2.0,0.5427435387673957,0.4572564612326044
91,1029.0,GoldenState,149.0,-900.0,Chicago,124.0,600.0,231.0,227.0,11.0,11.0,0.863013698630137,0.136986301369863
92,1029.0,LALakers,120.0,-125.0,Minnesota,124.0,105.0,238.5,240.0,-1.0,1.5,0.5324675324675325,0.4675324675324675
93,1029.0,Dallas,108.0,250.0,SanAntonio,113.0,-310.0,219.0,214.5,-6.5,-7.0,0.27424749163879597,0.725752508361204
94,1029.0,NewOrleans,111.0,375.0,Denver,116.0,-500.0,232.5,229.5,-7.0,-9.5,0.20168067226890757,0.7983193277310925
95,1030.0,Atlanta,114.0,172.0,Cleveland,136.0,-205.0,226.0,226.5,-3.0,-4.5,0.35358219336888475,0.6464178066311151
96,1030.0,Miami,113.0,140.0,Charlotte,125.0,-160.0,220.0,221.0,-3.5,-3.5,0.40372670807453415,0.5962732919254659
97,1030.0,Sacramento,107.0,170.0,Orlando,99.0,-200.0,224.0,220.5,-4.0,-4.5,0.35714285714285715,0.6428571428571429
98,1030.0,Detroit,105.0,371.0,Boston,108.0,-480.0,207.5,212.0,-8.5,-8.5,0.20416784004505772,0.7958321599549422
99,1030.0,Philadelphia,112.0,215.0,Toronto,129.0,-260.0,222.0,228.0,-6.5,-6.0,0.3053435114503817,0.6946564885496184
100,1030.0,Portland,104.0,170.0,Houston,85.0,-200.0,224.5,223.5,-2.5,-4.5,0.35714285714285715,0.6428571428571429
101,1030.0,LAClippers,110.0,144.0,OklahomaCity,128.0,-165.0,224.0,228.5,-2.5,-4.0,0.39694427801078497,0.6030557219892152
102,1030.0,Washington,95.0,-105.0,Memphis,107.0,-115.0,218.5,220.5,-1.0,-1.0,0.4891657638136511,0.5108342361863488
103,1031.0,Detroit,119.0,110.0,Brooklyn,120.0,-130.0,214.0,217.0,1.0,-2.0,0.4572564612326044,0.5427435387673957
104,1031.0,Denver,108.0,-400.0,Chicago,107.0,317.0,226.5,221.0,8.5,8.0,0.7693726937269373,0.23062730627306272
105,1031.0,Indiana,107.0,-256.0,NewYork,101.0,212.0,211.5,208.5,5.5,6.0,0.6917001524179022,0.3082998475820979
106,1031.0,Utah,125.0,-320.0,Minnesota,128.0,260.0,223.0,222.0,2.5,7.0,0.7328244274809161,0.267175572519084
107,1031.0,NewOrleans,121.0,386.0,GoldenState,131.0,-502.0,234.0,241.0,-12.0,-8.5,0.19791433794037586,0.8020856620596242
108,1031.0,SanAntonio,120.0,-350.0,Phoenix,90.0,281.0,219.0,215.0,7.5,6.5,0.7476871320437343,0.2523128679562658
109,1031.0,Dallas,113.0,318.0,LALakers,114.0,-402.0,235.0,234.0,-7.0,-7.5,0.23002621015781083,0.7699737898421892
110,1101.0,OklahomaCity,111.0,100.0,Charlotte,107.0,-120.0,227.0,231.0,-1.0,-1.0,0.4782608695652174,0.5217391304347826
111,1101.0,LAClippers,113.0,190.0,Philadelphia,122.0,-240.0,229.5,229.0,-4.5,-5.5,0.3281853281853282,0.6718146718146719
112,1101.0,Denver,110.0,-230.0,Cleveland,91.0,185.0,222.0,218.5,5.0,5.0,0.665144596651446,0.334855403348554
113,1101.0,Sacramento,146.0,-135.0,Atlanta,115.0,115.0,230.0,234.0,2.0,2.0,0.552594002855783,0.447405997144217
114,1101.0,Milwaukee,113.0,120.0,Boston,117.0,-140.0,215.0,220.5,-3.0,-2.5,0.43795620437956206,0.562043795620438
115,1101.0,NewOrleans,119.0,275.0,Portland,132.0,-350.0,237.0,229.5,-4.0,-8.0,0.2553191489361702,0.7446808510638298
116,1102.0,LAClippers,120.0,-170.0,Orlando,95.0,145.0,220.0,219.5,3.5,3.5,0.6067006554989074,0.39329934450109244
117,1102.0,Houston,119.0,-190.0,Brooklyn,111.0,160.0,219.5,220.5,4.5,4.0,0.6301020408163266,0.3698979591836735
118,1102.0,OklahomaCity,134.0,145.0,Washington,111.0,-170.0,233.5,233.0,-2.5,-3.5,0.39329934450109244,0.6067006554989074
119,1102.0,Indiana,107.0,-310.0,Chicago,105.0,250.0,211.5,213.5,7.5,7.0,0.725752508361204,0.27424749163879597
120,1102.0,NewYork,118.0,200.0,Dallas,106.0,-250.0,216.5,216.0,-6.0,-5.5,0.3181818181818181,0.6818181818181818
121,1102.0,Memphis,110.0,275.0,Utah,100.0,-350.0,202.0,201.5,-8.0,-8.0,0.2553191489361702,0.7446808510638298
122,1102.0,Toronto,107.0,-650.0,Phoenix,98.0,450.0,226.0,226.5,10.0,10.0,0.8265895953757225,0.17341040462427745
123,1102.0,Minnesota,99.0,550.0,GoldenState,116.0,-800.0,243.0,243.5,-11.0,-10.5,0.1475409836065574,0.8524590163934427
124,1103.0,Detroit,99.0,275.0,Philadelphia,109.0,-350.0,224.5,221.0,-7.5,-7.5,0.2553191489361702,0.7446808510638298
125,1103.0,Boston,101.0,-165.0,Indiana,102.0,142.0,207.5,205.5,1.0,3.5,0.6010838476591901,0.39891615234080985
126,1103.0,Cleveland,94.0,450.0,Charlotte,126.0,-650.0,226.0,222.0,-9.5,-10.0,0.17341040462427745,0.8265895953757225
127,1103.0,Miami,118.0,-240.0,Atlanta,123.0,190.0,226.5,225.5,5.5,5.5,0.6718146718146719,0.3281853281853282
128,1103.0,Houston,96.0,-425.0,Chicago,88.0,325.0,227.0,223.5,8.0,8.5,0.774798927613941,0.22520107238605896
129,1103.0,NewOrleans,95.0,105.0,SanAntonio,109.0,-125.0,231.5,227.0,-3.0,-2.0,0.4675324675324675,0.5324675324675325
130,1103.0,Utah,88.0,160.0,Denver,103.0,-190.0,208.0,209.5,-4.0,-4.5,0.3698979591836735,0.6301020408163266
131,1103.0,LALakers,114.0,135.0,Portland,110.0,-155.0,238.0,236.0,-3.5,-3.5,0.4117884537747275,0.5882115462252725
132,1104.0,Sacramento,109.0,450.0,Milwaukee,144.0,-650.0,234.0,235.0,-10.0,-10.0,0.17341040462427745,0.8265895953757225
133,1104.0,Philadelphia,97.0,-180.0,Brooklyn,122.0,150.0,226.0,224.0,4.0,4.0,0.6164383561643836,0.3835616438356164
134,1104.0,NewYork,95.0,240.0,Washington,108.0,-300.0,228.0,223.5,-6.5,-6.5,0.28169014084507044,0.7183098591549295
135,1104.0,Orlando,117.0,280.0,SanAntonio,110.0,-360.0,209.0,207.0,-8.0,-7.5,0.25164113785557984,0.7483588621444202
136,1104.0,Memphis,100.0,-190.0,Phoenix,102.0,160.0,210.5,211.0,3.0,4.0,0.6301020408163266,0.3698979591836735
137,1104.0,Minnesota,81.0,225.0,Portland,111.0,-275.0,231.0,228.0,-4.0,-6.0,0.29556650246305427,0.7044334975369458
138,1104.0,Toronto,121.0,105.0,LALakers,107.0,-125.0,233.0,235.0,3.0,-1.5,0.4675324675324675,0.5324675324675325
139,1105.0,Houston,98.0,-110.0,Indiana,94.0,-110.0,212.0,216.0,-0.0,-0.0,0.5,0.5
140,1105.0,Miami,120.0,130.0,Detroit,115.0,-150.0,218.0,219.5,-3.5,-3.0,0.42016806722689076,0.5798319327731092
141,1105.0,Cleveland,100.0,150.0,Orlando,102.0,-180.0,212.0,214.0,-3.5,-4.0,0.3835616438356164,0.6164383561643836
142,1105.0,Chicago,116.0,130.0,NewYork,115.0,-150.0,216.0,213.0,-2.5,-3.0,0.42016806722689076,0.5798319327731092
143,1105.0,NewOrleans,116.0,140.0,OklahomaCity,122.0,-160.0,236.0,235.5,-4.5,-3.5,0.40372670807453415,0.5962732919254659
144,1105.0,Boston,107.0,100.0,Denver,115.0,-120.0,203.0,209.5,-2.0,-1.0,0.4782608695652174,0.5217391304347826
145,1105.0,Toronto,124.0,135.0,Utah,111.0,-155.0,217.0,214.5,1.5,-3.0,0.4117884537747275,0.5882115462252725
146,1105.0,Memphis,101.0,1000.0,GoldenState,117.0,-2000.0,219.0,221.0,-14.0,-14.0,0.08713692946058092,0.9128630705394192
147,1105.0,Minnesota,109.0,190.0,LAClippers,120.0,-240.0,228.0,233.0,-5.0,-5.5,0.3281853281853282,0.6718146718146719
148,1106.0,Atlanta,102.0,600.0,Charlotte,113.0,-900.0,232.0,232.0,-11.0,-11.5,0.136986301369863,0.863013698630137
149,1106.0,Washington,100.0,-125.0,Dallas,119.0,105.0,225.5,228.0,-1.0,1.5,0.5324675324675325,0.4675324675324675
150,1106.0,Brooklyn,104.0,-140.0,Phoenix,82.0,120.0,219.5,221.0,-0.0,2.5,0.562043795620438,0.43795620437956206
151,1106.0,Milwaukee,103.0,-130.0,Portland,118.0,110.0,230.0,230.0,-1.0,2.0,0.5427435387673957,0.4572564612326044
152,1107.0,Detroit,103.0,-155.0,Orlando,96.0,135.0,211.5,213.0,1.0,3.0,0.5882115462252725,0.4117884537747275
153,1107.0,OklahomaCity,95.0,-280.0,Cleveland,86.0,230.0,219.5,217.0,5.5,6.5,0.7085889570552146,0.29141104294478526
154,1107.0,NewYork,112.0,-120.0,Atlanta,107.0,100.0,222.5,225.0,1.0,1.5,0.5217391304347826,0.4782608695652174
155,1107.0,SanAntonio,88.0,-105.0,Miami,95.0,-115.0,215.5,215.5,-1.5,-1.0,0.4891657638136511,0.5108342361863488
156,1107.0,Denver,87.0,-160.0,Memphis,89.0,140.0,205.5,203.5,3.5,3.5,0.5962732919254659,0.40372670807453415
157,1107.0,Chicago,98.0,550.0,NewOrleans,107.0,-800.0,230.5,228.0,-10.5,-11.0,0.1475409836065574,0.8524590163934427
158,1107.0,Philadelphia,100.0,125.0,Indiana,94.0,-145.0,216.0,215.5,-2.5,-2.5,0.42888402625820565,0.5711159737417943
159,1107.0,Dallas,102.0,400.0,Utah,117.0,-550.0,218.5,213.5,-10.0,-9.5,0.19117647058823528,0.8088235294117646
160,1107.0,Toronto,114.0,-550.0,Sacramento,105.0,400.0,233.5,233.5,8.0,9.0,0.8088235294117646,0.19117647058823528
161,1107.0,Minnesota,110.0,220.0,LALakers,114.0,-270.0,237.0,238.5,-5.0,-6.0,0.299837925445705,0.7001620745542949
162,1108.0,Houston,80.0,-210.0,OklahomaCity,98.0,175.0,214.5,214.0,4.5,5.0,0.6507042253521127,0.34929577464788736
163,1108.0,Boston,116.0,-500.0,Phoenix,109.0,375.0,211.0,214.5,8.5,9.5,0.7983193277310925,0.20168067226890757
164,1108.0,LAClippers,105.0,180.0,Portland,116.0,-220.0,225.5,225.5,-4.5,-5.0,0.3418803418803419,0.6581196581196581
165,1108.0,Milwaukee,134.0,220.0,GoldenState,111.0,-270.0,238.5,242.0,-6.0,-5.5,0.299837925445705,0.7001620745542949
166,1109.0,Washington,108.0,-170.0,Orlando,117.0,145.0,216.5,221.5,3.0,4.0,0.6067006554989074,0.39329934450109244
167,1109.0,Charlotte,132.0,190.0,Philadelphia,133.0,-240.0,223.5,227.0,-5.0,-5.5,0.3281853281853282,0.6718146718146719
168,1109.0,Detroit,124.0,-250.0,Atlanta,109.0,200.0,223.5,228.0,5.0,5.5,0.6818181818181818,0.3181818181818181
169,1109.0,Indiana,110.0,-135.0,Miami,102.0,115.0,209.5,207.0,-1.0,2.5,0.552594002855783,0.447405997144217
170,1109.0,Brooklyn,112.0,350.0,Denver,110.0,-450.0,209.5,215.0,9.5,-8.5,0.21359223300970873,0.7864077669902912
171,1109.0,Boston,115.0,220.0,Utah,123.0,-270.0,210.0,205.0,-3.0,-6.0,0.299837925445705,0.7001620745542949
172,1109.0,Minnesota,110.0,-135.0,Sacramento,121.0,115.0,234.5,234.0,3.0,2.0,0.552594002855783,0.447405997144217
173,1110.0,NewYork,112.0,1000.0,Toronto,128.0,-2000.0,218.5,217.5,-14.0,-14.5,0.08713692946058092,0.9128630705394192
174,1110.0,Milwaukee,126.0,-190.0,LAClippers,128.0,160.0,231.5,233.5,3.0,4.0,0.6301020408163266,0.3698979591836735
175,1110.0,Phoenix,99.0,375.0,NewOrleans,119.0,-500.0,228.0,228.5,-10.0,-9.0,0.20168067226890757,0.7983193277310925
176,1110.0,Cleveland,98.0,170.0,Chicago,99.0,-200.0,212.5,212.0,-4.0,-4.5,0.35714285714285715,0.6428571428571429
177,1110.0,Washington,116.0,145.0,Miami,110.0,-170.0,225.5,224.0,-3.0,-3.5,0.39329934450109244,0.6067006554989074
178,1110.0,Philadelphia,106.0,170.0,Memphis,112.0,-200.0,210.0,211.0,-0.0,-4.5,0.35714285714285715,0.6428571428571429
179,1110.0,Brooklyn,100.0,300.0,GoldenState,116.0,-400.0,226.5,223.5,-10.0,-8.0,0.23809523809523808,0.7619047619047619
180,1110.0,Houston,89.0,-170.0,SanAntonio,96.0,145.0,208.0,212.0,-0.0,3.5,0.6067006554989074,0.39329934450109244
181,1110.0,OklahomaCity,96.0,105.0,Dallas,111.0,-125.0,216.0,214.5,1.0,-1.5,0.4675324675324675,0.5324675324675325
182,1110.0,LALakers,101.0,-250.0,Sacramento,86.0,200.0,240.0,237.5,5.5,5.5,0.6818181818181818,0.3181818181818181
183,1111.0,Charlotte,113.0,120.0,Detroit,103.0,-140.0,221.0,221.5,-2.0,-2.5,0.43795620437956206,0.562043795620438
184,1111.0,Indiana,103.0,125.0,Houston,115.0,-145.0,209.0,209.5,-2.5,-2.5,0.42888402625820565,0.5711159737417943
185,1111.0,Orlando,115.0,142.0,NewYork,89.0,-165.0,207.5,210.5,-1.5,-3.5,0.39891615234080985,0.6010838476591901
186,1111.0,Milwaukee,121.0,140.0,Denver,114.0,-160.0,220.0,224.5,-2.0,-3.5,0.40372670807453415,0.5962732919254659
187,1111.0,Boston,94.0,110.0,Portland,100.0,-130.0,214.0,214.5,-2.5,-2.0,0.4572564612326044,0.5427435387673957
188,1111.0,Atlanta,106.0,550.0,LALakers,107.0,-800.0,239.0,237.0,-11.5,-11.0,0.1475409836065574,0.8524590163934427
189,1112.0,Orlando,109.0,280.0,Washington,117.0,-360.0,220.5,222.0,-8.5,-7.5,0.25164113785557984,0.7483588621444202
190,1112.0,Philadelphia,124.0,120.0,Miami,114.0,-140.0,223.0,225.0,-1.0,-2.5,0.43795620437956206,0.562043795620438
191,1112.0,NewOrleans,126.0,400.0,Toronto,110.0,-550.0,230.0,228.5,-8.5,-10.0,0.19117647058823528,0.8088235294117646
192,1112.0,Dallas,103.0,-140.0,Chicago,98.0,120.0,211.0,215.5,-1.0,2.5,0.562043795620438,0.43795620437956206
193,1112.0,Utah,96.0,-170.0,Memphis,88.0,145.0,205.5,203.0,2.0,3.5,0.6067006554989074,0.39329934450109244
194,1112.0,Phoenix,101.0,300.0,OklahomaCity,118.0,-400.0,208.0,215.0,-8.5,-8.0,0.23809523809523808,0.7619047619047619
195,1112.0,Brooklyn,113.0,145.0,Minnesota,120.0,-170.0,222.0,226.5,-2.5,-4.0,0.39329934450109244,0.6067006554989074
196,1112.0,SanAntonio,99.0,-140.0,Sacramento,104.0,120.0,220.0,220.5,3.5,2.5,0.562043795620438,0.43795620437956206
197,1112.0,GoldenState,116.0,-170.0,LAClippers,121.0,145.0,232.0,226.5,2.0,3.5,0.6067006554989074,0.39329934450109244
