,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
253,"Wed, Jan 27, 2021",7:30p,Denver Nuggets,109,Miami Heat,82,Box Score,,0,
254,"Wed, Jan 27, 2021",7:30p,Los Angeles Lakers,106,Philadelphia 76ers,107,Box Score,,0,
255,"Wed, Jan 27, 2021",7:30p,Milwaukee Bucks,115,Toronto Raptors,108,Box Score,,0,
256,"Wed, Jan 27, 2021",8:30p,Boston Celtics,106,San Antonio Spurs,110,Box Score,,0,
257,"Wed, Jan 27, 2021",9:00p,Washington Wizards,106,New Orleans Pelicans,124,Box Score,,750,
258,"Wed, Jan 27, 2021",9:00p,Oklahoma City Thunder,102,Phoenix Suns,97,Box Score,,0,
259,"Wed, Jan 27, 2021",9:00p,Dallas Mavericks,104,Utah Jazz,116,Box Score,,0,
260,"Wed, Jan 27, 2021",10:00p,Minnesota Timberwolves,111,Golden State Warriors,123,Box Score,,0,
261,"Thu, Jan 28, 2021",7:30p,Portland Trail Blazers,101,Houston Rockets,104,Box Score,,"3,154",
262,"Thu, Jan 28, 2021",8:00p,Los Angeles Lakers,92,Detroit Pistons,107,Box Score,,0,
263,"Thu, Jan 28, 2021",8:00p,Los Angeles Clippers,109,Miami Heat,105,Box Score,,0,
264,"Thu, Jan 28, 2021",10:00p,Golden State Warriors,93,Phoenix Suns,114,Box Score,,0,
265,"Fri, Jan 29, 2021",7:00p,Indiana Pacers,105,Charlotte Hornets,108,Box Score,,0,
266,"Fri, Jan 29, 2021",7:00p,Atlanta Hawks,116,Washington Wizards,100,Box Score,,0,
267,"Fri, Jan 29, 2021",7:30p,Milwaukee Bucks,126,New Orleans Pelicans,131,Box Score,,"1,440",
268,"Fri, Jan 29, 2021",7:30p,Cleveland Cavaliers,81,New York Knicks,102,Box Score,,0,
269,"Fri, Jan 29, 2021",7:30p,Sacramento Kings,126,Toronto Raptors,124,Box Score,,0,
270,"Fri, Jan 29, 2021",8:00p,Philadelphia 76ers,118,Minnesota Timberwolves,94,Box Score,,0,
271,"Fri, Jan 29, 2021",8:00p,Brooklyn Nets,147,Oklahoma City Thunder,125,Box Score,,0,
272,"Fri, Jan 29, 2021",8:00p,Los Angeles Clippers,116,Orlando Magic,90,Box Score,,"3,763",
273,"Fri, Jan 29, 2021",8:30p,Denver Nuggets,109,San Antonio Spurs,119,Box Score,,0,
274,"Fri, Jan 29, 2021",10:00p,Dallas Mavericks,101,Utah Jazz,120,Box Score,,"1,932",
275,"Sat, Jan 30, 2021",8:00p,Portland Trail Blazers,123,Chicago Bulls,122,Box Score,,0,
276,"Sat, Jan 30, 2021",8:00p,Milwaukee Bucks,114,Charlotte Hornets,126,Box Score,,0,
277,"Sat, Jan 30, 2021",8:00p,Sacramento Kings,104,Miami Heat,105,Box Score,,0,
278,"Sat, Jan 30, 2021",8:00p,Houston Rockets,126,New Orleans Pelicans,112,Box Score,,"1,440",
279,"Sat, Jan 30, 2021",8:30p,Los Angeles Lakers,96,Boston Celtics,95,Box Score,,0,
280,"Sat, Jan 30, 2021",8:30p,Memphis Grizzlies,129,San Antonio Spurs,112,Box Score,,0,
281,"Sat, Jan 30, 2021",9:00p,Phoenix Suns,111,Dallas Mavericks,105,Box Score,,0,
282,"Sat, Jan 30, 2021",10:00p,Detroit Pistons,91,Golden State Warriors,118,Box Score,,0,
283,"Sun, Jan 31, 2021",1:00p,Los Angeles Clippers,129,New York Knicks,115,Box Score,,0,
284,"Sun, Jan 31, 2021",3:30p,Utah Jazz,117,Denver Nuggets,128,Box Score,,0,
285,"Sun, Jan 31, 2021",7:00p,Philadelphia 76ers,119,Indiana Pacers,110,Box Score,,0,
286,"Sun, Jan 31, 2021",7:00p,Orlando Magic,102,Toronto Raptors,115,Box Score,,0,
287,"Sun, Jan 31, 2021",7:00p,Brooklyn Nets,146,Washington Wizards,149,Box Score,,0,
288,"Sun, Jan 31, 2021",8:00p,Cleveland Cavaliers,104,Minnesota Timberwolves,109,Box Score,,0,
289,"Mon, Feb 1, 2021",7:30p,Los Angeles Lakers,107,Atlanta Hawks,99,Box Score,,"1,341",
290,"Mon, Feb 1, 2021",7:30p,Charlotte Hornets,129,Miami Heat,121,Box Score,OT,0,
291,"Mon, Feb 1, 2021",8:00p,New York Knicks,102,Chicago Bulls,110,Box Score,,0,
292,"Mon, Feb 1, 2021",8:00p,Minnesota Timberwolves,98,Cleveland Cavaliers,100,Box Score,,0,
293,"Mon, Feb 1, 2021",8:00p,Portland Trail Blazers,106,Milwaukee Bucks,134,Box Score,,0,
294,"Mon, Feb 1, 2021",8:00p,Sacramento Kings,118,New Orleans Pelicans,109,Box Score,,"1,440",
295,"Mon, Feb 1, 2021",8:00p,Houston Rockets,136,Oklahoma City Thunder,106,Box Score,,0,
296,"Mon, Feb 1, 2021",8:30p,Phoenix Suns,109,Dallas Mavericks,108,Box Score,,0,
297,"Mon, Feb 1, 2021",8:30p,Memphis Grizzlies,133,San Antonio Spurs,102,Box Score,,0,
298,"Tue, Feb 2, 2021",7:00p,Toronto Raptors,123,Orlando Magic,108,Box Score,,"3,211",
299,"Tue, Feb 2, 2021",7:30p,Los Angeles Clippers,120,Brooklyn Nets,124,Box Score,,0,
300,"Tue, Feb 2, 2021",8:00p,Memphis Grizzlies,116,Indiana Pacers,134,Box Score,,0,
301,"Tue, Feb 2, 2021",8:00p,Portland Trail Blazers,132,Washington Wizards,121,Box Score,,0,
302,"Tue, Feb 2, 2021",10:00p,Boston Celtics,111,Golden State Warriors,107,Box Score,,0,
303,"Tue, Feb 2, 2021",10:00p,Detroit Pistons,105,Utah Jazz,117,Box Score,,"3,902",
304,"Wed, Feb 3, 2021",7:00p,Philadelphia 76ers,118,Charlotte Hornets,111,Box Score,,0,
305,"Wed, Feb 3, 2021",7:00p,Indiana Pacers,110,Milwaukee Bucks,130,Box Score,,0,
306,"Wed, Feb 3, 2021",7:30p,Dallas Mavericks,122,Atlanta Hawks,116,Box Score,,"1,259",
307,"Wed, Feb 3, 2021",8:00p,New York Knicks,107,Chicago Bulls,103,Box Score,,0,
308,"Wed, Feb 3, 2021",8:00p,Los Angeles Clippers,121,Cleveland Cavaliers,99,Box Score,,"1,944",
309,"Wed, Feb 3, 2021",8:00p,Washington Wizards,103,Miami Heat,100,Box Score,,0,
310,"Wed, Feb 3, 2021",8:00p,Houston Rockets,87,Oklahoma City Thunder,104,Box Score,,0,
311,"Wed, Feb 3, 2021",8:30p,Minnesota Timberwolves,108,San Antonio Spurs,111,Box Score,,0,
312,"Wed, Feb 3, 2021",9:30p,Phoenix Suns,101,New Orleans Pelicans,123,Box Score,,"1,440",
313,"Wed, Feb 3, 2021",10:00p,Boston Celtics,111,Sacramento Kings,116,Box Score,,0,
314,"Thu, Feb 4, 2021",7:30p,Utah Jazz,112,Atlanta Hawks,91,Box Score,,"1,261",
315,"Thu, Feb 4, 2021",7:30p,Golden State Warriors,147,Dallas Mavericks,116,Box Score,,0,
316,"Thu, Feb 4, 2021",8:00p,Portland Trail Blazers,121,Philadelphia 76ers,105,Box Score,,0,
317,"Thu, Feb 4, 2021",9:00p,Houston Rockets,115,Memphis Grizzlies,103,Box Score,,"1,762",
318,"Thu, Feb 4, 2021",10:00p,Denver Nuggets,93,Los Angeles Lakers,114,Box Score,,0,
319,"Fri, Feb 5, 2021",7:00p,New Orleans Pelicans,114,Indiana Pacers,113,Box Score,,0,
320,"Fri, Feb 5, 2021",7:00p,Chicago Bulls,119,Orlando Magic,123,Box Score,,"3,535",
321,"Fri, Feb 5, 2021",7:30p,Toronto Raptors,123,Brooklyn Nets,117,Box Score,,0,
322,"Fri, Feb 5, 2021",7:30p,Milwaukee Bucks,123,Cleveland Cavaliers,105,Box Score,,"2,720",
323,"Fri, Feb 5, 2021",8:00p,Utah Jazz,138,Charlotte Hornets,121,Box Score,,0,
324,"Fri, Feb 5, 2021",8:00p,Washington Wizards,95,Miami Heat,122,Box Score,,0,
325,"Fri, Feb 5, 2021",8:00p,Minnesota Timberwolves,106,Oklahoma City Thunder,103,Box Score,,0,
326,"Fri, Feb 5, 2021",9:00p,Detroit Pistons,92,Phoenix Suns,109,Box Score,,0,
327,"Fri, Feb 5, 2021",10:00p,Boston Celtics,119,Los Angeles Clippers,115,Box Score,,0,
328,"Sat, Feb 6, 2021",1:00p,Portland Trail Blazers,99,New York Knicks,110,Box Score,,0,
329,"Sat, Feb 6, 2021",5:00p,Denver Nuggets,114,Sacramento Kings,119,Box Score,,0,
330,"Sat, Feb 6, 2021",7:00p,Chicago Bulls,118,Orlando Magic,92,Box Score,,"3,880",
331,"Sat, Feb 6, 2021",8:00p,Toronto Raptors,121,Atlanta Hawks,132,Box Score,,991,
332,"Sat, Feb 6, 2021",8:00p,Milwaukee Bucks,124,Cleveland Cavaliers,99,Box Score,,"2,720",
333,"Sat, Feb 6, 2021",8:00p,San Antonio Spurs,111,Houston Rockets,106,Box Score,,"3,313",
334,"Sat, Feb 6, 2021",8:00p,Minnesota Timberwolves,118,Oklahoma City Thunder,120,Box Score,,0,
335,"Sat, Feb 6, 2021",8:00p,Brooklyn Nets,108,Philadelphia 76ers,124,Box Score,,0,
336,"Sat, Feb 6, 2021",8:30p,Golden State Warriors,132,Dallas Mavericks,134,Box Score,,0,
337,"Sat, Feb 6, 2021",9:00p,Memphis Grizzlies,109,New Orleans Pelicans,118,Box Score,,"1,440",
338,"Sat, Feb 6, 2021",10:00p,Detroit Pistons,129,Los Angeles Lakers,135,Box Score,2OT,0,
339,"Sun, Feb 7, 2021",1:00p,Washington Wizards,97,Charlotte Hornets,119,Box Score,,0,
340,"Sun, Feb 7, 2021",1:00p,Utah Jazz,103,Indiana Pacers,95,Box Score,,0,
341,"Sun, Feb 7, 2021",1:00p,Miami Heat,109,New York Knicks,103,Box Score,,0,
342,"Sun, Feb 7, 2021",2:00p,Boston Celtics,91,Phoenix Suns,100,Box Score,,"1,493",
343,"Sun, Feb 7, 2021",3:00p,Sacramento Kings,113,Los Angeles Clippers,110,Box Score,,0,
344,"Mon, Feb 8, 2021",7:00p,Houston Rockets,94,Charlotte Hornets,119,Box Score,,0,
345,"Mon, Feb 8, 2021",8:00p,Washington Wizards,105,Chicago Bulls,101,Box Score,,0,
346,"Mon, Feb 8, 2021",8:00p,Toronto Raptors,128,Memphis Grizzlies,113,Box Score,,"1,844",
347,"Mon, Feb 8, 2021",8:30p,Minnesota Timberwolves,122,Dallas Mavericks,127,Box Score,,"1,000",
348,"Mon, Feb 8, 2021",8:30p,Golden State Warriors,100,San Antonio Spurs,105,Box Score,,0,
349,"Mon, Feb 8, 2021",9:00p,Cleveland Cavaliers,113,Phoenix Suns,119,Box Score,,"1,485",
350,"Mon, Feb 8, 2021",9:30p,Milwaukee Bucks,125,Denver Nuggets,112,Box Score,,0,
351,"Mon, Feb 8, 2021",10:00p,Oklahoma City Thunder,112,Los Angeles Lakers,119,Box Score,OT,0,
352,"Tue, Feb 9, 2021",7:00p,Brooklyn Nets,111,Detroit Pistons,122,Box Score,,0,
353,"Tue, Feb 9, 2021",7:30p,New York Knicks,96,Miami Heat,98,Box Score,,0,
354,"Tue, Feb 9, 2021",7:30p,Houston Rockets,101,New Orleans Pelicans,130,Box Score,,"1,900",
355,"Tue, Feb 9, 2021",8:30p,Golden State Warriors,114,San Antonio Spurs,91,Box Score,,0,
356,"Tue, Feb 9, 2021",10:00p,Orlando Magic,97,Portland Trail Blazers,106,Box Score,,0,
357,"Tue, Feb 9, 2021",10:00p,Philadelphia 76ers,119,Sacramento Kings,111,Box Score,,0,
358,"Tue, Feb 9, 2021",10:00p,Boston Celtics,108,Utah Jazz,122,Box Score,,"3,902",
359,"Wed, Feb 10, 2021",7:00p,Toronto Raptors,137,Washington Wizards,115,Box Score,,0,
360,"Wed, Feb 10, 2021",7:30p,Atlanta Hawks,117,Dallas Mavericks,118,Box Score,,"1,000",
361,"Wed, Feb 10, 2021",8:00p,Indiana Pacers,94,Brooklyn Nets,104,Box Score,,0,
362,"Wed, Feb 10, 2021",8:00p,Charlotte Hornets,114,Memphis Grizzlies,130,Box Score,,"1,830",
363,"Wed, Feb 10, 2021",8:00p,Los Angeles Clippers,119,Minnesota Timberwolves,112,Box Score,,0,
364,"Wed, Feb 10, 2021",9:00p,New Orleans Pelicans,116,Chicago Bulls,129,Box Score,,0,
365,"Wed, Feb 10, 2021",9:00p,Cleveland Cavaliers,95,Denver Nuggets,133,Box Score,,0,
366,"Wed, Feb 10, 2021",10:00p,Oklahoma City Thunder,113,Los Angeles Lakers,114,Box Score,OT,0,
367,"Wed, Feb 10, 2021",10:00p,Milwaukee Bucks,124,Phoenix Suns,125,Box Score,,"1,491",
368,"Thu, Feb 11, 2021",7:30p,Toronto Raptors,106,Boston Celtics,120,Box Score,,0,
369,"Thu, Feb 11, 2021",7:30p,Miami Heat,101,Houston Rockets,94,Box Score,,"3,251",
370,"Thu, Feb 11, 2021",8:00p,Indiana Pacers,111,Detroit Pistons,95,Box Score,,0,
371,"Thu, Feb 11, 2021",10:00p,Orlando Magic,105,Golden State Warriors,111,Box Score,,0,
372,"Thu, Feb 11, 2021",10:00p,Philadelphia 76ers,114,Portland Trail Blazers,118,Box Score,,0,
373,"Fri, Feb 12, 2021",7:00p,Minnesota Timberwolves,114,Charlotte Hornets,120,Box Score,,0,
374,"Fri, Feb 12, 2021",7:00p,New York Knicks,109,Washington Wizards,91,Box Score,,0,
375,"Fri, Feb 12, 2021",7:30p,San Antonio Spurs,125,Atlanta Hawks,114,Box Score,,"1,451",
376,"Fri, Feb 12, 2021",7:30p,New Orleans Pelicans,130,Dallas Mavericks,143,Box Score,,"1,514",
377,"Fri, Feb 12, 2021",8:00p,Detroit Pistons,108,Boston Celtics,102,Box Score,,0,
378,"Fri, Feb 12, 2021",8:00p,Los Angeles Clippers,125,Chicago Bulls,106,Box Score,,0,
379,"Fri, Feb 12, 2021",9:00p,Oklahoma City Thunder,95,Denver Nuggets,97,Box Score,,0,
380,"Fri, Feb 12, 2021",9:00p,Milwaukee Bucks,115,Utah Jazz,129,Box Score,,"3,902",
381,"Fri, Feb 12, 2021",10:00p,Memphis Grizzlies,105,Los Angeles Lakers,115,Box Score,,0,
382,"Fri, Feb 12, 2021",10:00p,Cleveland Cavaliers,110,Portland Trail Blazers,129,Box Score,,0,
383,"Fri, Feb 12, 2021",10:00p,Orlando Magic,123,Sacramento Kings,112,Box Score,,0,
384,"Sat, Feb 13, 2021",3:00p,Philadelphia 76ers,111,Phoenix Suns,120,Box Score,,"1,652",
385,"Sat, Feb 13, 2021",7:30p,Indiana Pacers,125,Atlanta Hawks,113,Box Score,,"1,393",
386,"Sat, Feb 13, 2021",8:00p,Houston Rockets,99,New York Knicks,121,Box Score,,0,
387,"Sat, Feb 13, 2021",8:30p,Brooklyn Nets,134,Golden State Warriors,117,Box Score,,0,
388,"Sat, Feb 13, 2021",9:00p,Miami Heat,94,Utah Jazz,112,Box Score,,"3,902",
389,"Sun, Feb 14, 2021",1:00p,Boston Celtics,91,Washington Wizards,104,Box Score,,0,
390,"Sun, Feb 14, 2021",7:00p,San Antonio Spurs,122,Charlotte Hornets,110,Box Score,,0,
391,"Sun, Feb 14, 2021",7:00p,New Orleans Pelicans,112,Detroit Pistons,123,Box Score,,0,
392,"Sun, Feb 14, 2021",7:00p,Minnesota Timberwolves,116,Toronto Raptors,112,Box Score,,0,
393,"Sun, Feb 14, 2021",7:30p,Portland Trail Blazers,121,Dallas Mavericks,118,Box Score,,"2,211",
394,"Sun, Feb 14, 2021",8:00p,Milwaukee Bucks,109,Oklahoma City Thunder,114,Box Score,,0,
395,"Sun, Feb 14, 2021",9:00p,Orlando Magic,90,Phoenix Suns,109,Box Score,,"1,732",
396,"Sun, Feb 14, 2021",10:00p,Los Angeles Lakers,105,Denver Nuggets,122,Box Score,,0,
397,"Sun, Feb 14, 2021",10:00p,Cleveland Cavaliers,111,Los Angeles Clippers,128,Box Score,,0,
398,"Sun, Feb 14, 2021",10:00p,Memphis Grizzlies,124,Sacramento Kings,110,Box Score,,0,
399,"Mon, Feb 15, 2021",7:00p,Chicago Bulls,120,Indiana Pacers,112,Box Score,OT,0,
400,"Mon, Feb 15, 2021",7:00p,Houston Rockets,119,Washington Wizards,131,Box Score,,0,
401,"Mon, Feb 15, 2021",7:30p,Atlanta Hawks,112,New York Knicks,123,Box Score,,0,
402,"Mon, Feb 15, 2021",9:00p,Philadelphia 76ers,123,Utah Jazz,134,Box Score,,"3,902",
403,"Mon, Feb 15, 2021",10:00p,Cleveland Cavaliers,98,Golden State Warriors,129,Box Score,,,
404,"Mon, Feb 15, 2021",10:00p,Miami Heat,118,Los Angeles Clippers,125,Box Score,,0,
405,"Mon, Feb 15, 2021",10:00p,Brooklyn Nets,136,Sacramento Kings,125,Box Score,,0,
406,"Tue, Feb 16, 2021",7:00p,Denver Nuggets,99,Boston Celtics,112,Box Score,,0,
407,"Tue, Feb 16, 2021",8:00p,New Orleans Pelicans,144,Memphis Grizzlies,113,Box Score,,"1,982",
408,"Tue, Feb 16, 2021",8:00p,Toronto Raptors,124,Milwaukee Bucks,113,Box Score,,250,
409,"Tue, Feb 16, 2021",8:00p,Los Angeles Lakers,112,Minnesota Timberwolves,104,Box Score,,0,
410,"Tue, Feb 16, 2021",8:00p,Portland Trail Blazers,115,Oklahoma City Thunder,104,Box Score,,0,
411,"Tue, Feb 16, 2021",10:30p,Brooklyn Nets,128,Phoenix Suns,124,Box Score,,"3,181",
412,"Wed, Feb 17, 2021",7:00p,New York Knicks,89,Orlando Magic,107,Box Score,,"4,249",
413,"Wed, Feb 17, 2021",7:30p,Atlanta Hawks,122,Boston Celtics,114,Box Score,,0,
414,"Wed, Feb 17, 2021",7:30p,Houston Rockets,113,Philadelphia 76ers,118,Box Score,,0,
415,"Wed, Feb 17, 2021",8:00p,Detroit Pistons,102,Chicago Bulls,105,Box Score,,0,
416,"Wed, Feb 17, 2021",8:00p,Indiana Pacers,134,Minnesota Timberwolves,128,Box Score,OT,0,
417,"Wed, Feb 17, 2021",8:00p,Denver Nuggets,128,Washington Wizards,130,Box Score,,0,
418,"Wed, Feb 17, 2021",9:00p,Oklahoma City Thunder,113,Memphis Grizzlies,122,Box Score,,0,
419,"Wed, Feb 17, 2021",9:00p,Portland Trail Blazers,126,New Orleans Pelicans,124,Box Score,,"1,940",
420,"Wed, Feb 17, 2021",10:00p,Miami Heat,112,Golden State Warriors,120,Box Score,OT,,
421,"Wed, Feb 17, 2021",10:00p,Utah Jazz,114,Los Angeles Clippers,96,Box Score,,,
422,"Thu, Feb 18, 2021",7:30p,Toronto Raptors,110,Milwaukee Bucks,96,Box Score,,500,
423,"Thu, Feb 18, 2021",10:00p,Brooklyn Nets,109,Los Angeles Lakers,98,Box Score,,0,
424,"Thu, Feb 18, 2021",10:00p,Miami Heat,118,Sacramento Kings,110,Box Score,,0,
425,"Fri, Feb 19, 2021",7:00p,Denver Nuggets,120,Cleveland Cavaliers,103,Box Score,,"2,720",
426,"Fri, Feb 19, 2021",7:00p,Golden State Warriors,120,Orlando Magic,124,Box Score,,"4,287",
427,"Fri, Feb 19, 2021",7:30p,Atlanta Hawks,109,Boston Celtics,121,Box Score,,0,
428,"Fri, Feb 19, 2021",7:30p,Chicago Bulls,105,Philadelphia 76ers,112,Box Score,,0,
429,"Fri, Feb 19, 2021",8:00p,Detroit Pistons,95,Memphis Grizzlies,109,Box Score,,"1,795",
430,"Fri, Feb 19, 2021",8:00p,Oklahoma City Thunder,85,Milwaukee Bucks,98,Box Score,,750,
431,"Fri, Feb 19, 2021",8:00p,Phoenix Suns,132,New Orleans Pelicans,114,Box Score,,"1,940",
432,"Fri, Feb 19, 2021",9:00p,Toronto Raptors,86,Minnesota Timberwolves,81,Box Score,,0,
433,"Fri, Feb 19, 2021",10:00p,Utah Jazz,112,Los Angeles Clippers,116,Box Score,,0,
434,"Sat, Feb 20, 2021",8:00p,Golden State Warriors,100,Charlotte Hornets,102,Box Score,,0,
435,"Sat, Feb 20, 2021",8:30p,Miami Heat,96,Los Angeles Lakers,94,Box Score,,0,
436,"Sat, Feb 20, 2021",9:00p,Sacramento Kings,114,Chicago Bulls,122,Box Score,,0,
437,"Sat, Feb 20, 2021",9:00p,Phoenix Suns,128,Memphis Grizzlies,97,Box Score,,"1,994",
438,"Sat, Feb 20, 2021",10:00p,Washington Wizards,118,Portland Trail Blazers,111,Box Score,,0,
439,"Sun, Feb 21, 2021",3:30p,Boston Celtics,115,New Orleans Pelicans,120,Box Score,OT,"1,940",
440,"Sun, Feb 21, 2021",7:00p,Oklahoma City Thunder,117,Cleveland Cavaliers,101,Box Score,,"2,720",
441,"Sun, Feb 21, 2021",7:00p,Minnesota Timberwolves,99,New York Knicks,103,Box Score,,0,
442,"Sun, Feb 21, 2021",7:00p,Detroit Pistons,96,Orlando Magic,105,Box Score,,"4,002",
443,"Sun, Feb 21, 2021",7:00p,Philadelphia 76ers,103,Toronto Raptors,110,Box Score,,0,
444,"Sun, Feb 21, 2021",7:30p,Denver Nuggets,115,Atlanta Hawks,123,Box Score,,"1,362",
445,"Sun, Feb 21, 2021",8:00p,Brooklyn Nets,112,Los Angeles Clippers,108,Box Score,,,
446,"Sun, Feb 21, 2021",9:00p,Sacramento Kings,115,Milwaukee Bucks,128,Box Score,,"1,800",
447,"Mon, Feb 22, 2021",8:00p,Chicago Bulls,120,Houston Rockets,100,Box Score,,"3,025",
448,"Mon, Feb 22, 2021",8:30p,Memphis Grizzlies,92,Dallas Mavericks,102,Box Score,,"2,099",
449,"Mon, Feb 22, 2021",9:00p,Miami Heat,108,Oklahoma City Thunder,94,Box Score,,0,
450,"Mon, Feb 22, 2021",9:00p,Portland Trail Blazers,100,Phoenix Suns,132,Box Score,,"3,213",
451,"Mon, Feb 22, 2021",9:00p,Charlotte Hornets,110,Utah Jazz,132,Box Score,,"3,902",
452,"Mon, Feb 22, 2021",10:00p,Washington Wizards,127,Los Angeles Lakers,124,Box Score,OT,0,
453,"Tue, Feb 23, 2021",7:00p,Atlanta Hawks,111,Cleveland Cavaliers,112,Box Score,,"2,720",
454,"Tue, Feb 23, 2021",7:00p,Detroit Pistons,105,Orlando Magic,93,Box Score,,"3,631",
455,"Tue, Feb 23, 2021",7:30p,Sacramento Kings,118,Brooklyn Nets,127,Box Score,,324,
456,"Tue, Feb 23, 2021",7:30p,Boston Celtics,107,Dallas Mavericks,110,Box Score,,"3,338",
457,"Tue, Feb 23, 2021",7:30p,Golden State Warriors,114,New York Knicks,106,Box Score,,"1,981",
458,"Tue, Feb 23, 2021",7:30p,Philadelphia 76ers,109,Toronto Raptors,102,Box Score,,0,
459,"Tue, Feb 23, 2021",8:00p,Minnesota Timberwolves,112,Milwaukee Bucks,139,Box Score,,"1,800",
460,"Tue, Feb 23, 2021",10:00p,Portland Trail Blazers,106,Denver Nuggets,111,Box Score,,0,
461,"Tue, Feb 23, 2021",10:00p,Washington Wizards,116,Los Angeles Clippers,135,Box Score,,0,
462,"Wed, Feb 24, 2021",7:30p,Boston Celtics,112,Atlanta Hawks,127,Box Score,,"1,537",
463,"Wed, Feb 24, 2021",7:30p,Houston Rockets,96,Cleveland Cavaliers,112,Box Score,,"2,720",
464,"Wed, Feb 24, 2021",7:30p,Golden State Warriors,111,Indiana Pacers,107,Box Score,,0,
465,"Wed, Feb 24, 2021",8:00p,Minnesota Timberwolves,126,Chicago Bulls,133,Box Score,OT,0,
466,"Wed, Feb 24, 2021",8:00p,Toronto Raptors,108,Miami Heat,116,Box Score,,0,
467,"Wed, Feb 24, 2021",8:00p,Detroit Pistons,118,New Orleans Pelicans,128,Box Score,,"2,700",
468,"Wed, Feb 24, 2021",8:00p,San Antonio Spurs,99,Oklahoma City Thunder,102,Box Score,,0,
469,"Wed, Feb 24, 2021",9:00p,Charlotte Hornets,124,Phoenix Suns,121,Box Score,,"3,296",
470,"Wed, Feb 24, 2021",10:00p,Los Angeles Lakers,89,Utah Jazz,114,Box Score,,"4,912",
471,"Thu, Feb 25, 2021",7:00p,Dallas Mavericks,97,Philadelphia 76ers,111,Box Score,,0,
472,"Thu, Feb 25, 2021",7:30p,Orlando Magic,92,Brooklyn Nets,129,Box Score,,327,
473,"Thu, Feb 25, 2021",7:30p,Sacramento Kings,121,New York Knicks,140,Box Score,,"1,981",
474,"Thu, Feb 25, 2021",8:00p,Los Angeles Clippers,94,Memphis Grizzlies,122,Box Score,,"1,896",
475,"Thu, Feb 25, 2021",9:00p,Washington Wizards,112,Denver Nuggets,110,Box Score,,0,
476,"Thu, Feb 25, 2021",9:30p,New Orleans Pelicans,125,Milwaukee Bucks,129,Box Score,,"1,800",
477,"Fri, Feb 26, 2021",7:30p,Indiana Pacers,112,Boston Celtics,118,Box Score,,0,
478,"Fri, Feb 26, 2021",7:30p,Houston Rockets,111,Toronto Raptors,122,Box Score,,0,
479,"Fri, Feb 26, 2021",8:00p,Phoenix Suns,106,Chicago Bulls,97,Box Score,,0,
480,"Fri, Feb 26, 2021",8:00p,Sacramento Kings,110,Detroit Pistons,107,Box Score,,0,
481,"Fri, Feb 26, 2021",8:00p,Los Angeles Clippers,119,Memphis Grizzlies,99,Box Score,,"2,039",
482,"Fri, Feb 26, 2021",8:00p,Utah Jazz,116,Miami Heat,124,Box Score,,0,
483,"Fri, Feb 26, 2021",8:00p,Atlanta Hawks,109,Oklahoma City Thunder,118,Box Score,,0,
484,"Fri, Feb 26, 2021",10:00p,Charlotte Hornets,121,Golden State Warriors,130,Box Score,,0,
485,"Fri, Feb 26, 2021",10:00p,Portland Trail Blazers,93,Los Angeles Lakers,102,Box Score,,0,
486,"Sat, Feb 27, 2021",7:00p,Cleveland Cavaliers,112,Philadelphia 76ers,109,Box Score,OT,0,
487,"Sat, Feb 27, 2021",7:00p,Minnesota Timberwolves,112,Washington Wizards,128,Box Score,,0,
488,"Sat, Feb 27, 2021",8:00p,Indiana Pacers,107,New York Knicks,110,Box Score,,"1,981",
489,"Sat, Feb 27, 2021",8:00p,Denver Nuggets,126,Oklahoma City Thunder,96,Box Score,,0,
490,"Sat, Feb 27, 2021",8:00p,Utah Jazz,124,Orlando Magic,109,Box Score,,"4,242",
491,"Sat, Feb 27, 2021",8:00p,New Orleans Pelicans,114,San Antonio Spurs,117,Box Score,,0,
492,"Sat, Feb 27, 2021",8:30p,Dallas Mavericks,115,Brooklyn Nets,98,Box Score,,684,
493,"Sun, Feb 28, 2021",3:30p,Los Angeles Clippers,100,Milwaukee Bucks,105,Box Score,,"1,800",
494,"Sun, Feb 28, 2021",7:00p,Washington Wizards,110,Boston Celtics,111,Box Score,,0,
495,"Sun, Feb 28, 2021",8:00p,New York Knicks,109,Detroit Pistons,90,Box Score,,0,
496,"Sun, Feb 28, 2021",8:00p,Memphis Grizzlies,133,Houston Rockets,84,Box Score,,"3,284",
497,"Sun, Feb 28, 2021",8:00p,Golden State Warriors,91,Los Angeles Lakers,117,Box Score,,0,
498,"Sun, Feb 28, 2021",8:00p,Atlanta Hawks,99,Miami Heat,109,Box Score,,0,
499,"Sun, Feb 28, 2021",9:00p,Phoenix Suns,118,Minnesota Timberwolves,99,Box Score,,0,
500,"Sun, Feb 28, 2021",10:00p,Charlotte Hornets,127,Sacramento Kings,126,Box Score,,0,
501,"Mon, Mar 1, 2021",7:00p,Dallas Mavericks,130,Orlando Magic,124,Box Score,,"3,766",
502,"Mon, Mar 1, 2021",7:00p,Indiana Pacers,114,Philadelphia 76ers,130,Box Score,,0,
503,"Mon, Mar 1, 2021",8:00p,Denver Nuggets,118,Chicago Bulls,112,Box Score,,0,
504,"Mon, Mar 1, 2021",8:00p,Utah Jazz,124,New Orleans Pelicans,129,Box Score,,"2,700",
