,Unnamed: 0,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,gameid,margin,vegas_home_win_prob,vegas_away_win_prob,home_rating,away_rating,home_win_prob,away_win_prob,pred_spread,spread_diff_vegas,vegas_spread_winprob,bet_size,bet_team,pred_error,spread_outcome,home_win_ats,pred_correct,wealth
10,10,1018,Minnesota,99,105,SanAntonio,107,-125,207.0,203.5,-3.0,-1.5,M99S107,-8,0.5556,0.4878,1584.0,1545.0,0.6467,0.35329999999999995,-3.75,-2.25,0.5638000000000001,-0.02099500000000005,,-4.25,-1,-1,0.0,1120.602184337115
11,11,1018,Houston,105,-310,Sacramento,100,250,218.5,216.5,9.0,7.0,H105S100,5,0.2857,0.7561,1419.0,1600.7754713733743,0.3393,0.6607000000000001,4.134838263334798,-2.8651617366652022,0.5811,-0.030077499999999976,,0.8651617366652022,1,-1,0.0,1151.2430136092964
12,12,1018,Portland,124,-140,Phoenix,76,120,220.0,219.5,1.0,2.5,P124P76,48,0.4545,0.5833,1425.0,1509.0,0.4741,0.5259,0.6428571428571429,-1.8571428571428572,0.5528,-0.015220000000000011,,47.357142857142854,1,1,1.0,1133.7210949421628
13,13,1019,Chicago,101,800,Toronto,117,-1400,206.0,206.5,-12.0,-14.0,C101T117,-16,0.9333,0.1111,1545.0,1386.0,0.785,0.21499999999999997,-8.035714285714286,5.9642857142857135,0.33499999999999996,0.074125,Chicago,-7.9642857142857135,-1,-1,1.0,1049.6840187795751
14,14,1019,NewYork,84,650,OklahomaCity,105,-1000,213.0,215.5,-11.5,-12.5,N84O105,-21,0.9091,0.1333,1575.0,1437.0,0.7639,0.23609999999999998,-7.285714285714286,5.214285714285714,0.3548,0.06372999999999998,NewYork,-13.714285714285715,-1,-1,1.0,982.7876562627528
15,15,1019,LAClippers,108,-260,LALakers,92,210,218.5,219.0,4.5,6.5,L108L92,16,0.3226,0.7222,1455.0,1515.0,0.5086,0.49139999999999995,-0.21428571428571427,-6.714285714285714,0.6841999999999999,-0.08420499999999995,,16.214285714285715,1,1,1.0,900.0320216671478
16,16,1020,Boston,102,130,Philadelphia,92,-150,216.5,217.0,1.0,-3.0,B102P92,10,0.6,0.4348,1484.3227884916625,1554.238998109604,0.4944,0.5056,0.13986462921219203,3.139864629212192,0.4113,0.03406750000000001,Boston,9.860135370787807,1,1,0.0,927.9064224836437
17,17,1020,Atlanta,91,160,Charlotte,109,-190,202.5,205.5,-6.0,-4.5,A91C109,-18,0.6552,0.3846,1500.203002904638,1420.4755237577665,0.6982,0.30179999999999996,-5.204552826673981,-0.7045528266739813,0.5201,0.0,,-12.795447173326018,-1,-1,0.0,927.9064224836437
18,18,1020,Detroit,111,230,Washington,115,-280,210.5,211.5,-6.5,-6.5,D111W115,-4,0.7368,0.303,1551.6772115083375,1493.796997095362,0.6711,0.32889999999999997,-4.424293371891979,2.075706628108021,0.44110000000000005,0.018422499999999942,Detroit,0.424293371891979,1,1,0.0,943.4467461820118
19,19,1020,Cleveland,116,-105,Milwaukee,97,-115,210.0,209.5,1.5,-1.0,C116M97,19,0.5349,0.5122,1551.6381095951197,1583.1228922952764,0.5495,0.4505,-1.2326863321372588,-0.23268633213725876,0.5065999999999999,0.0,,20.23268633213726,1,1,1.0,943.4467461820118
20,20,1020,Portland,114,-230,Indiana,96,185,219.0,218.5,3.5,6.0,P114I96,18,0.3509,0.697,1450.4660183666654,1518.4823813821765,0.4971,0.5029,0.07201296483968431,-5.927987035160315,0.6639999999999999,-0.07359999999999996,,17.927987035160317,1,1,1.0,874.0090656630158
21,21,1020,Orlando,121,110,Brooklyn,126,-130,220.0,226.0,-1.0,-2.0,O121B126,-5,0.5652,0.4762,1411.5339816333346,1464.8273232835784,0.5183,0.4817,-0.453809226777009,1.546190773222991,0.45599999999999996,0.010600000000000031,Orlando,-4.546190773222991,-1,-1,1.0,864.7445695669878
22,22,1020,Utah,97,170,Minnesota,100,-200,200.0,197.0,-5.5,-5.0,U97M100,-3,0.6667,0.3704,1537.9333768465124,1505.9675290537807,0.6374,0.36260000000000003,-3.498780278311845,1.5012197216881549,0.45730000000000004,0.009917500000000013,Utah,0.4987802783118451,1,1,0.0,872.5410279930611
23,23,1020,Sacramento,93,200,Dallas,88,-250,203.0,201.5,-5.5,-6.0,S93D88,5,0.7143,0.3333,1453.5244762422335,1412.214188212234,0.6497,0.35029999999999994,-3.8325102867856993,2.1674897132143007,0.4385,0.019787499999999982,Sacramento,8.832510286785698,1,1,0.0,888.2368512579817
24,24,1020,GoldenState,128,-470,NewOrleans,120,360,222.5,221.0,6.5,9.0,G128N120,8,0.2174,0.8246,1482.5418495165065,1645.2245286266257,0.3643,0.6356999999999999,3.4529528253613972,-5.547047174638603,0.654,-0.06835000000000002,,4.547047174638603,1,-1,0.0,943.4286592429663
25,25,1020,LALakers,132,140,Phoenix,130,-160,222.0,220.5,-2.5,-3.5,L132P130,2,0.6154,0.4167,1415.5176186178235,1444.8273232835784,0.5526,0.4474,-1.3103676905087533,2.1896323094912464,0.43789999999999996,0.020102500000000047,LALakers,3.3103676905087536,1,1,0.0,960.6698179906316
26,26,1021,Philadelphia,94,292,Toronto,128,-365,216.0,219.0,-7.5,-8.5,P94T128,-34,0.7849,0.2551,1549.2994652600366,1474.435501291813,0.6923,0.3077,-5.030855856007991,3.4691441439920094,0.4021,0.03889750000000003,Philadelphia,-28.96914414399201,-1,-1,1.0,923.302163745341
27,27,1021,Orlando,114,588,Cleveland,93,-850,212.5,216.0,-11.0,-11.5,O114C93,21,0.8947,0.1453,1594.113064912879,1455.192887336069,0.7649,0.23509999999999998,-7.3185777706003625,4.1814222293996375,0.38260000000000005,0.04913499999999995,Orlando,28.318577770600363,1,1,0.0,964.5443926686385
28,28,1021,Dallas,91,588,Houston,107,-850,214.5,216.0,-10.5,-11.5,D91H107,-16,0.8947,0.1453,1607.5612831611404,1440.530444897792,0.7927,0.20730000000000004,-8.322529937976729,3.1774700620232714,0.4102,0.034645,Dallas,-7.677470062023271,-1,-1,1.0,931.1277521846334
29,29,1021,Detroit,111,-115,NewYork,107,-105,206.5,204.5,1.5,1.0,D111N107,4,0.5122,0.5349,1432.2784939828969,1487.218765039085,0.5159,0.4841,-0.39499031942185475,-1.3949903194218547,0.5397000000000001,-0.008342500000000053,,4.394990319421855,1,1,1.0,923.3598189120331
30,30,1021,Indiana,108,334,Miami,112,-425,211.0,213.5,-8.5,-9.5,I108M112,-4,0.8095,0.2304,1505.1726767164216,1440.5240533078725,0.6796,0.3204,-4.666022264591041,4.833977735408959,0.3649,0.058427499999999986,Indiana,0.6660222645910414,1,1,0.0,972.4049151115629
31,31,1021,SanAntonio,87,-600,Chicago,77,447,202.0,200.5,7.5,10.0,S87C77,10,0.1828,0.8571,1381.7005347399634,1591.0666231534876,0.3046,0.6954,5.120217443340152,-4.879782556659848,0.6363,-0.05905749999999999,,4.879782556659848,1,1,1.0,914.9771118373618
32,32,1021,GoldenState,101,-375,Memphis,111,299,213.0,212.5,7.5,8.5,G101M111,-10,0.2506,0.7895,1487.4581504834935,1652.5114494852617,0.3612,0.6388,3.5376178214917218,-4.962382178508278,0.6385000000000001,-0.06021250000000005,,-13.537617821491722,-1,-1,0.0,965.0617112432774
33,33,1021,Portland,110,130,Milwaukee,113,-150,213.5,208.5,-4.5,-3.0,P110M113,-3,0.6,0.4348,1540.647936977517,1528.4243464409694,0.6107,0.3893,-2.7936996620195567,0.20630033798044334,0.4941,0.0,,-0.20630033798044334,-1,1,0.0,965.0617112432774
34,34,1021,Sacramento,79,588,Denver,96,-850,216.0,212.5,-11.0,-12.5,S79D96,-17,0.8947,0.1453,1518.0324709462193,1425.2082195566754,0.7139,0.2861,-5.672294692483709,6.827705307516291,0.31289999999999996,0.08572750000000003,Sacramento,-11.32770530751629,-1,-1,1.0,882.3293833926693
35,35,1021,OklahomaCity,87,-180,Utah,96,155,200.5,200.0,4.0,4.0,O87U96,-9,0.3922,0.6429,1498.714787823373,1579.7215060171031,0.4784,0.5216000000000001,0.5359542212046498,-3.4640457787953505,0.5977,-0.03879250000000001,,-9.53595422120465,-1,-1,0.0,913.4455312156331
36,36,1021,Phoenix,88,857,LAClippers,130,-1450,220.0,220.0,-11.5,-13.5,P88L130,-42,0.9355,0.1045,1525.1726767164216,1404.4654952273258,0.7455,0.25449999999999995,-6.668113624610563,6.831886375389437,0.31279999999999997,0.08577999999999997,Phoenix,-35.33188637538944,-1,-1,1.0,835.090173547956
37,37,1022,Atlanta,104,-105,Brooklyn,116,-115,219.5,220.0,-2.5,-1.0,A104B116,-12,0.5349,0.5122,1421.168417580844,1414.440087428997,0.6032,0.39680000000000004,-2.597440362565968,-1.597440362565968,0.5454,-0.011335000000000001,,-9.402559637434031,-1,-1,0.0,843.6953981999252
38,38,1022,Minnesota,115,150,OklahomaCity,113,-180,211.5,212.0,-4.5,-4.0,M115O113,2,0.6429,0.4,1569.2898463510573,1545.1861180769201,0.6268,0.3732,-3.2179902955049005,0.7820097044950995,0.4777,0.0,,5.217990295504901,1,1,0.0,843.6953981999252
39,39,1022,NewOrleans,119,-210,LALakers,112,175,217.0,222.5,4.0,5.5,N119L112,7,0.3636,0.6774,1455.879446674076,1475.2549286578706,0.5667,0.4333,-1.6651613577216235,-7.165161357721623,0.6956,-0.09019000000000003,,8.665161357721624,1,1,1.0,767.6025102362739
40,40,1023,Philadelphia,97,140,Detroit,86,-160,213.0,213.5,-4.0,-3.0,P97D86,11,0.6154,0.4167,1497.5369821501185,1468.2814333532385,0.6337,0.36629999999999996,-3.4019838856028577,-0.4019838856028577,0.5115000000000001,0.0,,14.401983885602858,1,1,1.0,767.6025102362739
41,41,1023,Atlanta,93,500,Miami,104,-700,206.0,205.0,-11.5,-10.5,A93M104,-11,0.875,0.1667,1511.5800681067542,1406.503328586088,0.7281,0.27190000000000003,-6.109883554309509,4.390116445690491,0.3769,0.05212749999999996,Atlanta,-4.890116445690491,-1,-1,1.0,727.5893103839326
42,42,1023,Memphis,98,280,Houston,90,-360,210.5,213.5,-8.0,-8.0,M98H90,8,0.7826,0.2632,1611.706772077129,1500.2343213620247,0.7353,0.26470000000000005,-6.338301811253724,1.6616981887462758,0.4528,0.012280000000000013,Memphis,14.338301811253725,1,1,0.0,735.7118528671277
43,43,1023,Charlotte,94,210,Milwaukee,103,-260,205.0,203.5,-6.0,-6.5,C94M103,-9,0.7222,0.3226,1548.4337677123576,1506.2384392334075,0.6509,0.34909999999999997,-3.86411887424822,2.63588112575178,0.4253,0.02671749999999995,Charlotte,-5.13588112575178,-1,-1,1.0,716.0554714381503
44,44,1023,GoldenState,133,-1400,Dallas,103,800,214.0,217.5,10.5,13.5,G133D103,30,0.1111,0.9333,1436.3849559818034,1639.7352786067304,0.312,0.688,4.905368665175964,-8.594631334824037,0.7303999999999999,-0.10845999999999996,,25.094631334824037,1,1,1.0,638.3920950059686
45,45,1023,Toronto,97,125,SanAntonio,101,-145,206.0,202.0,-2.5,-2.5,T97S101,-4,0.5918,0.4444,1597.159496873873,1555.453533198611,0.6502,0.3498,-3.846641559830784,-1.346641559830784,0.5383,-0.007607500000000023,,-0.15335844016921607,-1,-1,0.0,642.8071566993849
46,46,1023,Washington,109,170,Denver,104,-200,223.0,224.0,-2.5,-5.0,W109D104,5,0.6667,0.3704,1523.755024929883,1558.2554435646146,0.5452,0.4548,-1.1249850487595836,3.8750149512404164,0.391,0.044725000000000015,Washington,6.124985048759584,1,1,0.0,668.9431113206394
47,47,1023,Sacramento,115,-140,Phoenix,117,120,211.0,206.5,-2.0,2.5,S115P117,-2,0.4545,0.5833,1399.3755659351634,1419.4856655730118,0.5657,0.4343,-1.6389250129339854,-4.138925012933985,0.6162000000000001,-0.04850500000000007,,-0.3610749870660146,-1,-1,0.0,698.4404618793736
48,48,1024,Brooklyn,121,170,Orlando,125,-200,229.0,228.5,-3.5,-5.0,B121O125,-4,0.6667,0.3704,1470.4904601037356,1429.1051764237532,0.6498,0.35019999999999996,-3.8351887028565153,1.1648112971434847,0.4668,0.004930000000000018,Brooklyn,-0.16481129714348475,-1,1,0.0,701.5707450403421
49,49,1024,Chicago,112,1100,Cleveland,119,-2500,207.5,205.5,-14.0,-15.0,C112C119,-7,0.9615,0.0833,1578.8154921452124,1375.607661019578,0.8249,0.17510000000000003,-9.614565397344084,5.385434602655916,0.35019999999999996,0.06614500000000005,Chicago,2.6145653973440837,1,1,0.0,743.7574695227908
50,50,1024,NewYork,89,240,Boston,110,-300,210.0,208.0,-9.0,-7.0,N89B110,-21,0.75,0.2941,1564.1262853094536,1421.9602768718632,0.7682,0.2318,-7.434500301342512,-0.4345003013425117,0.5124,0.0,,-13.565499698657488,-1,-1,0.0,743.7574695227908
51,51,1024,Indiana,130,500,Minnesota,107,-700,217.0,218.0,-11.0,-10.5,I130M107,23,0.875,0.1667,1557.7228933351635,1434.11666191754,0.7487,0.25129999999999997,-6.7716511220579845,3.7283488779420155,0.395,0.04262499999999995,Indiana,29.771651122057985,1,1,0.0,772.5780714667989
52,52,1024,NewOrleans,93,170,Portland,103,-200,219.0,216.5,-4.5,-5.0,N93P103,-10,0.6667,0.3704,1520.6385157061288,1486.5888921490712,0.6401,0.3599,-3.5732008413234877,1.4267991586765123,0.45940000000000003,0.008814999999999967,NewOrleans,-6.426799158676513,-1,-1,1.0,765.7677957668191
53,53,1024,Utah,84,170,LAClippers,102,-200,200.5,196.0,-3.0,-5.0,U84L102,-18,0.6667,0.3704,1530.262606008584,1509.1464474894187,0.6228,0.3772,-3.1112913756844756,1.8887086243155244,0.44630000000000003,0.015692499999999988,Utah,-14.888708624315525,-1,-1,1.0,753.7509846317482
54,54,1025,Minnesota,101,120,Detroit,122,-140,208.0,209.0,0.0,-2.5,M101D122,-21,0.5833,0.4545,1484.861997830902,1542.749757811957,0.5117,0.48829999999999996,-0.28972285781946994,2.21027714218053,0.4373,0.020417499999999988,Minnesota,-20.71027714218053,-1,-1,1.0,738.3612739030295
55,55,1025,Houston,105,-160,Philadelphia,104,140,223.0,221.0,3.0,3.0,H105P104,1,0.4167,0.6154,1480.956417672455,1597.0010364774485,0.4285,0.5715,1.7873078144640513,-1.2126921855359487,0.5345,-0.005612499999999976,,-0.7873078144640513,-1,-1,0.0,742.1285944937393
56,56,1025,Denver,93,-140,Charlotte,110,120,212.0,211.5,0.0,2.5,D93C110,-17,0.4545,0.5833,1499.2556428637995,1512.8508700647535,0.5748,0.4252,-1.8715990285373567,-4.371599028537357,0.6226,-0.05186500000000003,,-15.128400971462643,-1,-1,0.0,777.1199577241192
57,57,1025,Cleveland,107,-340,Brooklyn,112,270,227.0,223.5,7.0,8.0,C107B112,-5,0.2703,0.7727,1422.101172692397,1582.318127958909,0.3676,0.6324000000000001,3.36489125951828,-4.63510874048172,0.6296999999999999,-0.05559249999999995,,-8.36489125951828,-1,-1,0.0,816.3945406784629
58,58,1025,SanAntonio,117,-150,Miami,100,130,195.0,196.5,3.0,3.0,S117M100,17,0.4348,0.6,1517.0188884331214,1604.1551014943257,0.4696,0.5304,0.7548647521858649,-2.245135247814135,0.5637,-0.020942499999999975,,16.245135247814137,1,1,1.0,799.2971980103042
59,59,1025,Indiana,96,650,OklahomaCity,114,-1000,218.0,218.0,-14.0,-13.5,I96O114,-18,0.9091,0.1333,1556.753071092814,1449.0897974407465,0.731,0.269,-6.2022597732881275,7.2977402267118725,0.30110000000000003,0.09192250000000002,Indiana,-11.797740226711873,-1,-1,1.0,725.823801326202
60,60,1025,Memphis,94,-160,Dallas,103,140,196.0,197.0,4.0,3.0,M94D103,-9,0.4167,0.6154,1430.1443822492638,1514.9400569617053,0.473,0.527,0.6712740968729106,-2.3287259031270895,0.5661,-0.022202499999999993,,-9.67127409687291,-1,-1,0.0,740.473894916152
61,61,1025,Utah,88,-330,Phoenix,97,260,203.0,205.0,7.0,7.5,U88P97,-9,0.2778,0.7674,1408.0623760193498,1501.6025932836612,0.4604,0.5396000000000001,0.9835791880111222,-6.516420811988878,0.6792,-0.08158000000000001,,-9.983579188011122,-1,-1,0.0,795.3901315954789
62,62,1025,Washington,99,-220,LALakers,102,180,230.0,229.0,5.5,5.5,W99L102,-3,0.3571,0.6875,1444.5454831828754,1569.159598429744,0.4164,0.5836,2.093361258816734,-3.406638741183266,0.5961000000000001,-0.037952500000000076,,-5.093361258816734,-1,-1,0.0,822.8328988403675
63,63,1025,Toronto,112,700,GoldenState,117,-1100,224.0,230.0,-11.5,-12.0,T112G117,-5,0.9167,0.125,1645.97585233927,1548.4579285781583,0.7194,0.28059999999999996,-5.839925848611131,6.160074151388869,0.32999999999999996,0.07675000000000005,Toronto,0.8399258486111307,1,1,0.0,880.2441942821841
64,64,1026,Dallas,91,270,Memphis,96,-340,196.5,194.5,-9.0,-8.0,D91M96,-5,0.7727,0.2703,1504.3996010912172,1440.684838119752,0.6785,0.3215,-4.632670106123759,3.3673298938762413,0.405,0.03737499999999996,Dallas,-0.36732989387624126,-1,1,0.0,910.1524913379083
65,65,1026,Boston,96,160,Milwaukee,89,-190,207.0,206.5,-3.5,-4.5,B96M89,7,0.6552,0.3846,1555.4165640819656,1568.7618412751797,0.5752,0.42479999999999996,-1.8805258145280683,2.6194741854719314,0.42579999999999996,0.026455000000000017,Boston,8.880525814528069,1,1,0.0,932.041658754585
66,66,1026,Atlanta,86,110,Chicago,91,-130,199.5,200.0,-2.5,-2.0,A86C91,-5,0.5652,0.4762,1372.1050252058815,1401.0645082597207,0.5531,0.44689999999999996,-1.322875605220028,0.6771243947799721,0.4807,0.0,,-3.6771243947799723,-1,-1,1.0,932.041658754585
67,67,1026,LAClippers,104,120,Portland,103,-140,210.5,216.0,-1.0,-2.5,L104P103,1,0.5833,0.4545,1527.8358995631716,1537.8064602143415,0.5799,0.42010000000000003,-2.0010514053153576,0.49894859468464237,0.4858,0.0,,3.0010514053153576,1,1,0.0,932.041658754585
68,68,1026,NewOrleans,114,100,Sacramento,106,-120,204.0,204.5,-1.0,-1.0,N114S106,8,0.5455,0.5,1410.7988554888254,1479.3915082920284,0.4963,0.5037,0.09259474297153604,1.0925947429715361,0.4689,0.003827499999999973,NewOrleans,7.907405257028464,1,1,0.0,935.2847400717515
69,69,1027,SanAntonio,87,-240,Orlando,114,190,204.5,207.0,5.5,5.5,S87O114,-27,0.3448,0.7059,1477.4944638350917,1613.5475017480483,0.4005,0.5994999999999999,2.5018942111770213,-2.9981057888229787,0.5848,-0.03201999999999995,,-29.50189421117702,-1,-1,0.0,962.5100285963855
70,70,1027,Houston,109,-140,Charlotte,93,120,213.0,214.5,3.0,2.5,H109C93,16,0.4545,0.5833,1507.758647594093,1605.5705161541202,0.4543,0.5457000000000001,1.136138162858117,-1.363861837141883,0.5388,-0.007869999999999955,,14.863861837141883,1,1,1.0,954.935074671332
71,71,1027,Brooklyn,86,115,NewYork,107,-135,219.5,222.5,-1.0,-2.0,B86N107,-21,0.5745,0.4651,1417.3247209061371,1434.7483807735302,0.5695,0.4305,-1.7348692904502465,0.2651307095497535,0.49239999999999995,0.0,,-19.265130709549755,-1,-1,1.0,954.935074671332
72,72,1027,Denver,105,-280,Atlanta,100,230,206.0,210.5,8.5,7.0,D105A100,5,0.303,0.7368,1392.1265991939918,1504.34786533446,0.4339,0.5661,1.6507595050167245,-5.349240494983276,0.6488,-0.06562000000000001,,3.3492404949832757,1,-1,0.0,1011.9012924894528
73,73,1027,OklahomaCity,116,-125,Minnesota,119,105,214.5,218.0,2.5,2.0,O116M119,-3,0.4878,0.5556,1532.9832044274303,1562.1331336925525,0.5528,0.44720000000000004,-1.316073954817065,-3.316073954817065,0.5936,-0.03663999999999999,,-1.683926045182935,-1,-1,0.0,1045.6068046320106
74,74,1027,Toronto,101,-240,LALakers,92,190,224.0,221.0,6.5,6.0,T101L92,9,0.3448,0.7059,1456.2167079192457,1542.845110875514,0.4703,0.5297000000000001,0.7367286770095802,-5.26327132299042,0.6465000000000001,-0.06441250000000007,,8.26327132299042,1,1,1.0,978.2566563286512
75,75,1027,Washington,117,600,GoldenState,120,-900,231.5,231.0,-10.5,-12.0,W117G120,-3,0.9,0.1429,1651.5886700419144,1557.4883736933737,0.7154,0.28459999999999996,-5.717867726733597,6.282132273266403,0.3268,0.07843000000000004,Washington,2.717867726733597,1,1,0.0,1048.006355924884
76,76,1028,Cleveland,101,-135,NewOrleans,123,115,215.0,220.5,3.5,2.0,C101N123,-22,0.4651,0.5745,1489.3168871309229,1569.6709198777758,0.4794,0.5206,0.5126440266733182,-1.487355973326682,0.5423,-0.00970749999999997,,-22.512644026673318,-1,-1,0.0,1057.255012015921
77,77,1028,Houston,89,115,Memphis,103,-135,206.0,202.0,-1.0,-2.0,H89M103,-14,0.5745,0.4651,1510.8304245309328,1614.6574471472259,0.4458,0.5542,1.3509650934390396,3.3509650934390396,0.4054,0.03716500000000004,Houston,-15.35096509343904,-1,-1,1.0,1017.9621294943493
78,78,1028,Boston,96,-115,Miami,90,-105,205.0,204.5,1.5,1.0,B96M90,6,0.5122,0.5349,1507.6264881793988,1580.2658687055655,0.4904,0.5096,0.23712073307737974,-0.7628792669226203,0.5217,0.0,,5.76287926692262,1,1,1.0,1017.9621294943493
79,79,1028,OklahomaCity,101,-400,Chicago,69,300,204.5,203.5,8.5,8.5,O101C69,32,0.25,0.8,1381.0429342716104,1553.1898046623962,0.3518,0.6482,3.790959656813779,-4.709040343186221,0.6316999999999999,-0.05664249999999992,,28.20904034318622,1,1,1.0,960.3022095744657
80,80,1028,Philadelphia,112,-110,Dallas,110,-110,208.0,205.0,1.0,0.0,P112D110,2,0.5238,0.5238,1434.2540146800363,1472.3869379957832,0.54,0.45999999999999996,-0.9952527387233252,-0.9952527387233252,0.5283,-0.0023574999999999738,,2.995252738723325,1,1,1.0,958.0382971153939
81,81,1028,LALakers,81,425,Utah,96,-600,204.5,202.0,-9.0,-10.5,L81U96,-15,0.8571,0.1905,1490.811578140586,1446.8097443916497,0.6532,0.3468,-3.928636919604872,6.571363080395129,0.3194,0.08231499999999999,LALakers,-11.071363080395129,-1,-1,1.0,879.1773746883403
82,82,1028,Phoenix,107,600,Portland,114,-900,217.0,218.0,-11.0,-12.0,P107P114,-7,0.9,0.1429,1516.2370786720126,1418.853391162425,0.7192,0.28080000000000005,-5.835131696770986,6.164868303229014,0.3298,0.07685500000000002,Phoenix,-1.1648683032290137,-1,1,0.0,940.603899353497
83,83,1028,Detroit,95,290,LAClippers,87,-380,210.0,206.0,-6.0,-8.0,D95L87,8,0.7917,0.2564,1549.4052811055005,1494.6285512154286,0.6671,0.3329,-4.31345463893114,3.68654536106886,0.3962,0.041995,Detroit,12.313454638931141,1,1,0.0,976.5135909474517
84,84,1029,Milwaukee,117,-240,Atlanta,106,199,203.0,199.0,5.5,6.0,M117A106,11,0.3344,0.7059,1383.4491609362967,1543.9125366515798,0.3673,0.6327,3.373691989831538,-2.626308010168462,0.5744,-0.02656000000000004,,7.6263080101684615,1,1,1.0,950.5773899718873
85,85,1029,SanAntonio,94,-250,Indiana,97,207,204.0,209.0,6.5,6.5,S94I97,-3,0.3257,0.7143,1443.709734841008,1601.5580996322396,0.3708,0.6292,3.2802987425439887,-3.2197012574560113,0.5909,-0.035222500000000004,,-6.280298742543989,-1,-1,0.0,981.015310079419
86,86,1029,Orlando,113,148,Charlotte,120,-170,210.0,210.5,-4.0,-4.0,O113C120,-7,0.6296,0.4032,1498.6717166009873,1489.4838659509003,0.6065,0.39349999999999996,-2.685280380360252,1.3147196196397481,0.4626,0.007134999999999986,Orlando,-4.314719619639748,-1,-1,1.0,974.0157658420023
87,87,1029,Washington,110,-315,Sacramento,83,256,211.0,208.0,6.0,8.0,W110S83,27,0.2809,0.759,1400.873476649931,1551.7957801652183,0.3802,0.6198,3.0329394112602586,-4.967060588739741,0.6386000000000001,-0.06026500000000006,,23.96706058873974,1,1,1.0,915.316705713534
88,88,1029,Denver,124,-215,Brooklyn,111,180,223.5,223.0,4.5,5.5,D124B111,13,0.3571,0.6825,1426.1374806587467,1513.025303592155,0.47,0.53,0.7459936761931577,-4.754006323806842,0.6329,-0.05727250000000005,,12.254006323806843,1,1,1.0,862.8942296855556
89,89,1029,NewYork,114,451,Cleveland,95,-606,209.0,212.5,-10.0,-10.5,N114C95,19,0.8584,0.1815,1559.2580125039735,1425.9356210209207,0.759,0.241,-7.118656838680457,3.381343161319543,0.40459999999999996,0.037585,NewYork,26.118656838680458,1,1,0.0,892.3777566153116
