,Unnamed: 0,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,gameid,margin,vegas_home_win_prob,vegas_away_win_prob,home_rating,away_rating,home_win_prob,away_win_prob,pred_spread,spread_diff_vegas,vegas_spread_winprob,bet_size,bet_team,pred_error,spread_outcome,home_win_ats,pred_correct,wealth
179,179,1110,Brooklyn,100,300,GoldenState,116,-400,226.5,223.5,-10.0,-8.0,B100G116,-16,0.8,0.25,1658.9700233600888,1470.2176664519798,0.8125,0.1875,-9.098298461003894,-1.0982984610038944,0.5313,-0.003932499999999994,,-6.901701538996106,-1,-1,0.0,935.8759761303525
180,180,1110,Houston,89,-170,SanAntonio,96,145,208.0,212.0,0.0,3.5,H89S96,-7,0.4082,0.6296,1521.491793344964,1559.4951243291475,0.5402,0.4598,-0.9998810362791589,-4.499881036279159,0.6261,-0.05370249999999998,,-6.000118963720841,-1,-1,0.0,981.5658666832072
181,181,1110,OklahomaCity,96,105,Dallas,111,-125,216.0,214.5,1.0,-1.5,O96D111,-15,0.5556,0.4878,1428.9457764152512,1562.3835761913483,0.4041,0.5959,2.408492849146325,3.908492849146325,0.3901,0.045197499999999995,OklahomaCity,-17.408492849146324,-1,-1,1.0,937.2015434237929
182,182,1110,LALakers,101,-250,Sacramento,86,200,240.0,237.5,5.5,5.5,L101S86,15,0.3333,0.7143,1461.7253748876794,1530.9308852200925,0.4954,0.5045999999999999,0.11448251187189433,-5.385517488128106,0.6497999999999999,-0.06614499999999994,,14.885517488128105,1,1,1.0,875.2103473340262
183,183,1111,Charlotte,113,120,Detroit,103,-140,221.0,221.5,-2.0,-2.5,C113D103,10,0.5833,0.4545,1493.9025049705658,1472.7291339109481,0.6229,0.3771,-3.113334680700632,-0.6133346807006319,0.5175000000000001,0.0,,13.113334680700632,1,1,1.0,875.2103473340262
184,184,1111,Indiana,103,125,Houston,115,-145,209.0,209.5,-2.5,-2.5,I103H115,-12,0.5918,0.4444,1550.2991936421124,1553.1520059861994,0.5899,0.4101,-2.255256701996895,0.24474329800310501,0.493,0.0,,-9.744743298003105,-1,-1,1.0,875.2103473340262
185,185,1111,Orlando,115,142,NewYork,89,-165,207.5,210.5,-1.5,-3.5,O115N89,26,0.6226,0.4132,1405.1866096060205,1434.097973048635,0.5532,0.4468,-1.3245941627637714,2.1754058372362284,0.4383,0.019892500000000004,Orlando,27.32459416276377,1,1,0.0,891.0377308197918
186,186,1111,Milwaukee,121,140,Denver,114,-160,220.0,224.5,-2.0,-3.5,M121D114,7,0.6154,0.4167,1571.7626871851087,1587.275798265981,0.5721,0.42789999999999995,-1.803103175683134,1.696896824316866,0.4518,0.012805,Milwaukee,8.803103175683134,1,1,0.0,901.4102200408349
187,187,1111,Boston,94,110,Portland,100,-130,214.0,214.5,-2.5,-2.0,B94P100,-6,0.5652,0.4762,1557.5243590039147,1605.1211136648776,0.5265,0.47350000000000003,-0.6572587621084673,1.3427412378915327,0.4618,0.007555000000000012,Boston,-5.342741237891532,-1,-1,1.0,894.6000658284264
188,188,1111,Atlanta,106,550,LALakers,107,-800,239.0,237.0,-11.5,-11.0,A106L107,-1,0.8889,0.1538,1540.8386258340336,1357.2596678076561,0.8079,0.19210000000000005,-8.913534215227767,2.0864657847722334,0.44079999999999997,0.018579999999999975,Atlanta,7.913534215227767,1,1,0.0,909.7106742130557
189,189,1112,Orlando,109,280,Washington,117,-360,220.5,222.0,-8.5,-7.5,O109W117,-8,0.7826,0.2632,1473.9791123334642,1445.1614333332539,0.6332,0.3668,-3.38634567857894,4.11365432142106,0.38439999999999996,0.048190000000000004,Orlando,-4.61365432142106,-1,-1,1.0,865.8717168227286
190,190,1112,Philadelphia,124,120,Miami,114,-140,223.0,225.0,-1.0,-2.5,P124M114,10,0.5833,0.4545,1478.6621574356493,1569.014185641882,0.465,0.5349999999999999,0.8697152930797399,3.36971529307974,0.40490000000000004,0.03742749999999997,Philadelphia,9.13028470692026,1,1,0.0,895.3330019876219
191,191,1112,NewOrleans,126,400,Toronto,110,-550,230.0,228.5,-8.5,-10.0,N126T110,16,0.8462,0.2,1655.4609260817133,1519.8381776151268,0.7614,0.23860000000000003,-7.200812445235231,2.799187554764769,0.42079999999999995,0.029080000000000012,NewOrleans,23.20081244523523,1,1,0.0,919.0023508038037
192,192,1112,Dallas,103,-140,Chicago,98,120,211.0,215.5,-1.0,2.5,D103C98,5,0.4545,0.5833,1411.4508141037518,1440.8627779555616,0.5525,0.4475,-1.306715576721079,-3.806715576721079,0.6072,-0.043779999999999944,,6.3067155767210785,1,1,1.0,878.7684278856132
193,193,1112,Utah,96,-170,Memphis,88,145,205.5,203.0,2.0,3.5,U96M88,8,0.4082,0.6296,1502.167563081242,1545.0154035428504,0.5333,0.4667,-0.8268628406568398,-4.3268628406568395,0.6214,-0.05123499999999996,,8.82686284065684,1,1,1.0,833.7447274828938
194,194,1112,Phoenix,101,300,OklahomaCity,118,-400,208.0,215.0,-8.5,-8.0,P101O118,-17,0.8,0.25,1550.466574651038,1381.734716021245,0.7943,0.2057,-8.383280665349746,-0.38328066534974603,0.5109,0.0,,-8.616719334650254,-1,-1,0.0,833.7447274828938
195,195,1112,Brooklyn,113,145,Minnesota,120,-170,222.0,226.5,-2.5,-4.0,B113M120,-7,0.6296,0.4082,1470.6819664235368,1466.468078919738,0.5997,0.4003,-2.5076388394213853,1.4923611605786147,0.4576,0.00975999999999998,Brooklyn,-4.492361160578614,-1,-1,1.0,825.6073789426608
196,196,1112,SanAntonio,99,-140,Sacramento,104,120,220.0,220.5,3.5,2.5,S99S104,-5,0.4545,0.5833,1451.8176342737383,1530.687724031999,0.4815,0.5185,0.4596460627950267,-2.0403539372049733,0.5579000000000001,-0.017897500000000018,,-5.459646062795026,-1,-1,0.0,839.0403862741392
197,197,1112,GoldenState,116,-170,LAClippers,121,145,232.0,226.5,2.0,3.5,G116L121,-5,0.4082,0.6296,1510.9904633320352,1662.7196108923306,0.3791,0.6209,3.0617552700105484,-0.43824472998945163,0.5125,0.0,,-8.061755270010549,-1,-1,0.0,839.0403862741392
198,198,1113,Charlotte,89,-450,Cleveland,113,350,218.5,215.0,6.5,9.0,C89C113,-24,0.2222,0.8182,1362.8324407370449,1485.1868270116363,0.4196,0.5804,2.01265665266398,-6.9873433473360205,0.6911,-0.08782750000000003,,-26.01265665266398,-1,-1,0.0,906.0320403882229
199,199,1113,Houston,109,150,Denver,99,-180,212.5,217.0,-4.0,-4.5,H109D99,10,0.6429,0.4,1560.3197000777338,1558.5014237855275,0.5964,0.40359999999999996,-2.4220812961502247,2.0779187038497753,0.44099999999999995,0.018475000000000016,Houston,12.422081296150225,1,1,0.0,921.2492603392888
200,200,1113,Atlanta,103,650,GoldenState,110,-1000,234.0,229.5,-13.0,-11.5,A103G110,-7,0.9091,0.1333,1650.3010147833131,1353.418505035258,0.8898,0.11019999999999996,-12.960089633859111,-1.460089633859111,0.5415,-0.009287500000000004,,5.960089633859111,1,1,1.0,912.6931578338877
201,201,1114,Philadelphia,106,-240,Orlando,111,190,220.0,218.0,6.0,5.5,P106O111,-5,0.3448,0.7059,1437.8247126128738,1578.3144234636122,0.3944,0.6056,2.660346816097802,-2.839653183902198,0.5804,-0.02971000000000002,,-7.660346816097801,-1,-1,0.0,937.3441703059284
202,202,1114,Cleveland,95,700,Washington,119,-1100,219.5,215.0,-11.0,-12.5,C95W119,-24,0.9167,0.125,1481.3158330538442,1374.440373910317,0.7301,0.26990000000000003,-6.174123540840258,6.325876459159742,0.3257,0.07900750000000004,Cleveland,-17.825876459159744,-1,-1,1.0,863.2869507704827
203,203,1114,Chicago,82,800,Boston,111,-1400,210.0,213.0,-12.0,-13.0,C82B111,-29,0.9333,0.1111,1595.6503068192387,1400.4016014785018,0.8182,0.18179999999999996,-9.33031090502632,3.6696890949736805,0.39659999999999995,0.04178500000000002,Chicago,-19.66968909497368,-1,-1,1.0,827.214505532538
204,204,1114,Detroit,106,400,Toronto,104,-550,222.0,222.0,-10.0,-9.5,D106T104,2,0.8462,0.2,1640.2319687346157,1481.4448118698776,0.7848,0.21519999999999995,-8.028112745169219,1.471887254830781,0.45809999999999995,0.009497500000000048,Detroit,10.028112745169219,1,1,0.0,834.3567507746247
205,205,1114,Miami,120,-135,Brooklyn,107,115,218.5,214.0,1.5,2.0,M120B107,13,0.4651,0.5745,1458.4619270215553,1469.361919613919,0.5786,0.4214,-1.967857407415579,-3.967857407415579,0.6115999999999999,-0.04608999999999993,,14.967857407415579,1,1,1.0,795.9012481314223
206,206,1114,NewYork,103,320,OklahomaCity,128,-420,213.0,213.5,-9.0,-8.0,N103O128,-25,0.8077,0.2381,1554.5799774385857,1394.1231493214016,0.7864,0.2136,-8.087743861328006,-0.08774386132800593,0.5025,0.0,,-16.912256138671992,-1,-1,0.0,795.9012481314223
207,207,1114,NewOrleans,100,-130,Minnesota,107,110,237.5,234.5,-1.0,1.5,N100M107,-7,0.4762,0.5652,1478.6881183217195,1535.0671349622244,0.5138,0.48619999999999997,-0.3436065485533959,-1.843606548553396,0.5524,-0.015009999999999968,,-6.656393451446604,-1,-1,0.0,806.7616824354702
208,208,1114,Memphis,116,400,Milwaukee,113,-550,217.5,212.5,-9.5,-9.5,M116M113,3,0.8462,0.2,1598.7187853733558,1491.502174963084,0.7305,0.26949999999999996,-6.186307514652567,3.313692485347433,0.4064,0.03663999999999999,Memphis,9.186307514652567,1,1,0.0,833.6341806576844
209,209,1114,Utah,68,-220,Dallas,118,180,215.5,212.0,3.5,5.0,U68D118,-50,0.3571,0.6875,1451.9119905808116,1555.6807916610085,0.4459,0.5541,1.3488857528641753,-3.6511142471358244,0.6029,-0.04152249999999996,,-51.34888575286418,-1,-1,0.0,865.1019763543741
210,210,1114,SanAntonio,96,-250,Phoenix,116,200,211.5,213.0,5.0,6.0,S96P116,-20,0.3333,0.7143,1377.6213132336973,1520.3174624127719,0.3914,0.6086,2.7391481849669503,-3.2608518150330497,0.5921000000000001,-0.03585250000000001,,-22.73914818496695,-1,-1,0.0,893.2984023609606
211,211,1114,Portland,117,115,LALakers,126,-135,228.0,223.0,-1.0,-2.0,P117L126,-9,0.5745,0.4651,1544.6797886064317,1566.9951658495536,0.5625,0.4375,-1.5601650984599311,0.4398349015400689,0.48750000000000004,0.0,,-7.439834901540069,-1,-1,1.0,893.2984023609606
212,212,1115,GoldenState,86,160,Houston,107,-190,220.0,217.5,0.0,-4.5,G86H107,-21,0.6552,0.3846,1570.428971664513,1652.504583723141,0.4769,0.5231,0.574129002093855,5.074129002093855,0.35850000000000004,0.06178750000000001,GoldenState,-21.574129002093855,-1,-1,1.0,838.1037273250828
213,213,1115,Atlanta,93,850,Denver,138,-1500,221.0,222.5,-12.5,-14.0,A93D138,-45,0.9375,0.1053,1548.3921521987484,1351.2149360954302,0.8198,0.18020000000000003,-9.399186289404222,4.600813710595778,0.3712,0.05511999999999997,Atlanta,-35.60081371059578,-1,-1,1.0,791.9074498749243
214,214,1115,SanAntonio,111,230,LAClippers,116,-280,219.5,217.0,-5.0,-6.5,S111L116,-5,0.7368,0.303,1523.4090594410527,1508.1451415898214,0.6149,0.3851,-2.902282780401119,3.597717219598881,0.39859999999999995,0.04073500000000004,SanAntonio,-2.097717219598881,-1,1,0.0,821.2332225755198
215,215,1116,Brooklyn,115,220,Washington,104,-270,220.5,224.0,-6.5,-6.0,B115W104,11,0.7297,0.3125,1486.7137497126969,1446.889184601937,0.6478,0.35219999999999996,-3.7794487539557133,2.2205512460442867,0.43700000000000006,0.02057499999999996,Brooklyn,14.779448753955712,1,1,0.0,836.5940167159664
216,216,1116,Miami,91,180,Indiana,99,-220,212.0,214.0,-4.5,-5.5,M91I99,-8,0.6875,0.3571,1544.9497758427842,1480.9346620335375,0.6788,0.32120000000000004,-4.643396921758812,0.8566030782411884,0.4756,0.0,,-3.3566030782411884,-1,-1,1.0,836.5940167159664
217,217,1116,Utah,107,125,Philadelphia,113,-145,216.5,216.5,-2.5,-2.5,U107P113,-6,0.5918,0.4444,1566.202694964151,1544.5979801235717,0.6235,0.37649999999999995,-3.128739815734978,-0.6287398157349782,0.5179,0.0,,-2.871260184265022,-1,-1,0.0,836.5940167159664
218,218,1116,Toronto,116,115,Boston,123,-135,214.0,218.0,-1.5,-2.0,T116B123,-7,0.5745,0.4651,1599.2872921978146,1624.5355708075117,0.5584,0.4416,-1.455418621082247,0.5445813789177529,0.48450000000000004,0.0,,-5.544581378917753,-1,-1,1.0,836.5940167159664
219,219,1116,Portland,96,100,Minnesota,112,-120,223.5,225.0,1.0,-1.0,P96M112,-16,0.5455,0.5,1488.411274919822,1558.245926146892,0.4945,0.5055000000000001,0.13695182953821522,1.1369518295382153,0.4676,0.004509999999999992,Portland,-16.136951829538216,-1,-1,1.0,832.8209777005774
220,220,1116,Sacramento,104,225,Memphis,112,-275,212.0,212.0,-6.0,-6.5,S104M112,-8,0.7333,0.3077,1506.1119943199185,1462.1878958929656,0.6531,0.3469,-3.9258606581054614,2.5741393418945386,0.42710000000000004,0.0257725,Sacramento,-4.074139341894538,-1,-1,1.0,811.3570990527893
221,221,1116,NewYork,124,500,NewOrleans,129,-700,227.5,227.0,-10.0,-11.0,N124N129,-5,0.875,0.1667,1525.3439783641218,1389.8519213840643,0.7613,0.23870000000000002,-7.1961448921449085,3.8038551078550915,0.3929,0.043727499999999996,NewYork,2.1961448921449085,1,1,0.0,843.6103877335446
222,222,1116,Chicago,104,1000,Milwaukee,123,-2000,223.0,225.5,-13.5,-14.5,C104M123,-19,0.9524,0.0909,1584.1089660165212,1396.764616099926,0.8113,0.18869999999999998,-9.048012497021261,5.451987502978739,0.34850000000000003,0.0670375,Chicago,-9.951987502978739,-1,-1,1.0,787.0568563658571
223,223,1117,LAClippers,127,-180,Brooklyn,119,150,221.0,221.5,6.0,4.0,L127B119,8,0.4,0.6429,1459.8442370653179,1531.1118356677925,0.4924,0.5076,0.18812852151695228,-3.811871478483048,0.6073,-0.043832499999999955,,7.811871478483048,1,1,1.0,752.5581867092008
224,224,1117,LALakers,117,-185,Orlando,130,155,222.0,222.5,5.0,4.0,L117O130,-13,0.3922,0.6491,1449.936441112335,1553.4290283090932,0.4463,0.5537000000000001,1.3390209713127936,-2.6609790286872066,0.5754,-0.027085000000000026,,-14.339020971312793,-1,-1,0.0,771.0882216973996
225,225,1117,Atlanta,89,550,Indiana,97,-800,219.0,219.0,-12.5,-11.0,A89I97,-8,0.8889,0.1538,1551.3730580810768,1347.6108674712705,0.8253,0.17469999999999997,-9.634363950350226,1.3656360496497744,0.46109999999999995,0.007922500000000027,Atlanta,1.6343639503502256,1,1,0.0,776.641809366852
226,226,1117,Denver,115,-110,NewOrleans,125,-110,225.0,227.5,1.0,0.0,D115N125,-10,0.5238,0.5238,1530.1177546605413,1551.996220822908,0.5632,0.43679999999999997,-1.575769065629759,-1.575769065629759,0.5448,-0.011019999999999997,,-8.424230934370241,-1,-1,0.0,784.4223482206909
227,227,1117,Philadelphia,122,125,Charlotte,119,-145,226.0,225.5,-2.0,-2.5,P122C119,3,0.5918,0.4444,1473.5788938383641,1573.7333402577485,0.451,0.5489999999999999,1.2198016578351567,3.7198016578351565,0.3952,0.04251999999999999,Philadelphia,1.7801983421648433,1,1,0.0,814.7438375355489
228,228,1117,Utah,98,155,Boston,86,-185,208.5,206.5,-4.5,-4.0,U98B86,12,0.6491,0.3922,1608.119712837194,1537.0673348299742,0.6876,0.3124,-4.8947277859721305,-0.8947277859721305,0.5255000000000001,-0.0008875000000000355,,16.89472778597213,1,1,1.0,814.0207523797361
229,229,1117,Sacramento,112,750,Houston,132,-1200,218.5,220.0,-11.5,-12.5,S112H132,-20,0.9231,0.1176,1580.8913350697992,1455.2502596224283,0.7509,0.2491,-6.844324123120389,5.655675876879611,0.34309999999999996,0.06987249999999998,Sacramento,-13.155675876879611,-1,-1,1.0,757.143087359083
230,230,1117,Toronto,122,-600,Chicago,83,425,216.5,215.5,9.0,10.0,T122C83,39,0.1905,0.8571,1392.9902727378776,1615.7031501681324,0.2886,0.7114,5.596888479651958,-4.403111520348042,0.6234,-0.05228499999999999,,33.40311152034804,1,1,1.0,717.5558610365133
231,231,1117,GoldenState,109,-135,Dallas,112,115,216.5,215.5,3.5,2.5,G109D112,-3,0.4651,0.5745,1462.9948021182483,1642.0422203178548,0.3428,0.6572,4.037407792843088,1.537407792843088,0.45630000000000004,0.010442499999999999,GoldenState,-7.037407792843088,-1,-1,1.0,710.0627839576396
232,232,1117,OklahomaCity,110,-200,Phoenix,100,170,217.5,217.5,6.5,4.5,O110P100,10,0.3704,0.6667,1389.7936340566478,1558.851205375923,0.3559,0.6441,3.680627547116972,-0.819372452883028,0.5233,0.0,,6.319372452883028,1,1,1.0,710.0627839576396
233,233,1118,Memphis,100,175,Minnesota,87,-210,213.0,209.0,-3.5,-5.0,M100M87,13,0.6774,0.3636,1498.5216405728402,1513.0496305904558,0.5735,0.4265,-1.838286070799443,3.161713929200557,0.41069999999999995,0.03438250000000001,Memphis,14.838286070799443,1,1,0.0,732.2570872934791
234,234,1118,Portland,119,-125,Washington,109,105,224.0,221.0,1.0,1.5,P119W109,10,0.4878,0.5556,1473.758697249316,1548.135560493874,0.4879,0.5121,0.29917368730564575,-1.2008263126943541,0.5342,-0.005455000000000004,,9.700826312694355,1,1,1.0,728.2626248822932
235,235,1118,LALakers,113,-115,Miami,97,-105,228.0,225.0,-1.5,1.0,L113M97,16,0.5122,0.5349,1474.511379795245,1542.354074307942,0.4973,0.5026999999999999,0.065810518310611,-0.934189481689389,0.5266,-0.001464999999999972,,15.934189481689389,1,1,1.0,727.1957201368406
236,236,1118,NewYork,117,170,Orlando,131,-200,213.0,217.0,-4.0,-4.5,N117O131,-14,0.6667,0.3704,1461.011395113486,1385.0781450876448,0.6936,0.3064,-5.069044643780046,-0.569044643780046,0.5162,0.0,,-8.930955356219954,-1,-1,0.0,727.1957201368406
237,237,1118,GoldenState,92,135,SanAntonio,104,-155,217.0,212.5,-1.5,-3.0,G92S104,-12,0.6078,0.4255,1500.4423653630815,1628.8986166032685,0.4111,0.5889,2.2305804014352475,5.2305804014352475,0.35429999999999995,0.06399250000000004,GoldenState,-14.230580401435247,-1,-1,1.0,680.6606480159837
238,238,1119,Boston,112,-180,Charlotte,117,150,216.0,217.5,1.0,3.5,B112C117,-5,0.4,0.6429,1464.5587833890586,1594.3676524731313,0.4092,0.5908,2.2788881815740263,-1.2211118184259737,0.5347999999999999,-0.005769999999999948,,-7.278888181574026,-1,-1,0.0,684.2310225060312
239,239,1119,Utah,94,-180,Indiana,121,150,203.0,205.5,1.0,4.0,U94I121,-27,0.4,0.6429,1554.8664835399811,1550.8193951940368,0.5995,0.40049999999999997,-2.501681726640868,-6.501681726640868,0.6788000000000001,-0.08137000000000004,,-24.498318273359132,-1,-1,0.0,734.8454573254091
240,240,1119,Phoenix,114,600,Philadelphia,119,-900,220.0,219.5,-12.5,-11.0,P114P119,-5,0.9,0.1429,1582.753450707054,1382.6758305905132,0.8222,0.17779999999999996,-9.502772147019316,1.497227852980684,0.45740000000000003,0.009865000000000002,Phoenix,4.502772147019316,1,1,0.0,741.4356849949684
241,241,1119,Cleveland,102,400,Detroit,113,-550,211.0,213.5,-10.0,-9.5,C102D113,-11,0.8462,0.2,1497.1412097969817,1369.0424572514644,0.7535,0.24650000000000005,-6.932098305197046,2.567901694802954,0.4272,0.02571999999999999,Cleveland,-4.067901694802954,-1,-1,1.0,722.3659591768978
242,242,1119,LAClippers,127,-275,Atlanta,119,225,228.0,232.5,7.5,6.5,L127A119,8,0.3077,0.7333,1344.1174420123662,1540.9602336084972,0.3201,0.6799,4.672956842718967,-1.8270431572810333,0.5519000000000001,-0.014747500000000037,,3.3270431572810333,1,1,1.0,711.7128671939365
243,243,1119,Denver,98,200,Milwaukee,104,-250,228.5,224.5,-5.0,-5.5,D98M104,-6,0.7143,0.3333,1587.8833093785695,1543.2593577504647,0.654,0.346,-3.9508554152894573,1.5491445847105427,0.45589999999999997,0.010652500000000042,Denver,-2.0491445847105427,-1,-1,1.0,704.1313458761531
244,244,1119,SanAntonio,126,260,NewOrleans,140,-330,225.0,222.0,-7.5,-7.5,S126N140,-14,0.7674,0.2778,1538.8546177329847,1512.220884348908,0.6302,0.3698,-3.3083476208598848,4.191652379140115,0.3823,0.04929249999999998,SanAntonio,-10.691652379140116,-1,-1,1.0,669.4229515095528
245,245,1119,Dallas,88,135,Memphis,98,-155,205.0,200.5,-3.5,-3.0,D88M98,-10,0.6078,0.4255,1524.5203699405401,1476.1384058328347,0.6589,0.34109999999999996,-4.0850701467037664,-1.0850701467037664,0.5308999999999999,-0.003722499999999951,,-5.9149298532962336,-1,-1,0.0,671.688339634093
246,246,1119,OklahomaCity,113,-200,Sacramento,117,170,223.0,227.0,2.5,5.0,O113S117,-4,0.3704,0.6667,1450.2673491759458,1565.9690088420575,0.429,0.571,1.775059273789704,-3.224940726210296,0.5911,-0.03532749999999996,,-5.775059273789704,-1,-1,0.0,693.2602212872052
247,247,1120,Toronto,93,-330,Orlando,91,260,222.5,219.0,6.5,7.0,T93O91,2,0.2778,0.7674,1467.1392698271104,1621.4754843141097,0.3755,0.6245,3.154864803107119,-3.845135196892881,0.6082000000000001,-0.04430500000000005,,-1.154864803107119,-1,-1,0.0,721.1828522909594
248,248,1120,LAClippers,118,-110,Washington,125,-110,230.0,233.5,-1.0,0.0,L118W125,-7,0.5238,0.5238,1463.9997560458803,1547.3627586794232,0.475,0.525,0.6201072369122471,0.6201072369122471,0.48229999999999995,0.0,,-7.620107236912247,-1,-1,1.0,721.1828522909594
249,249,1120,Portland,118,-300,NewYork,114,240,222.5,221.0,7.5,7.0,P118N114,4,0.2941,0.75,1378.9502703740204,1557.8945016973096,0.343,0.657,4.033722547260327,-2.966277452739673,0.5839,-0.03154749999999997,,-0.03372254726032686,-1,-1,0.0,741.8660486842767
250,250,1120,Brooklyn,104,125,Miami,92,-145,215.5,215.0,-3.0,-2.5,B104M92,12,0.5918,0.4444,1464.5644163094018,1449.9958391246132,0.6139,0.3861,-2.877449185171023,-0.3774491851710229,0.5107999999999999,0.0,,14.877449185171024,1,1,1.0,741.8660486842767
251,251,1121,NewOrleans,120,145,Philadelphia,121,-170,234.0,237.5,-3.5,-3.5,N120P121,-1,0.6296,0.4082,1586.3084522043725,1546.249835997079,0.6481,0.3519,-3.787807721689059,-0.2878077216890591,0.5082,0.0,,2.787807721689059,1,1,1.0,741.8660486842767
252,252,1121,Indiana,109,142,Charlotte,127,-165,215.5,215.5,-2.5,-3.5,I109C127,-18,0.6226,0.4132,1476.3749761172073,1562.8772458897445,0.4705,0.5295000000000001,0.7322239204477553,4.232223920447756,0.3812,0.049869999999999984,Indiana,-18.732223920447755,-1,-1,1.0,704.8691888363919
253,253,1121,Toronto,124,-400,Atlanta,108,300,230.0,225.0,9.5,8.0,T124A108,16,0.25,0.8,1337.7149169414402,1628.9863694858147,0.2147,0.7853,8.04540901944195,0.04540901944194964,0.49870000000000003,0.0,,7.95459098055805,1,1,0.0,704.8691888363919
254,254,1121,NewYork,117,1000,Boston,109,-2000,216.5,215.5,-14.0,-14.5,N117B109,8,0.9524,0.0909,1582.5514597449826,1372.0911973801487,0.8308,0.16920000000000002,-9.873580798744067,4.626419201255933,0.37050000000000005,0.055487499999999926,NewYork,17.873580798744065,1,1,0.0,740.4250334869004
255,255,1121,Detroit,124,350,Houston,126,-450,215.0,214.5,-8.5,-9.0,D124H126,-2,0.8182,0.2222,1585.8742455162817,1502.0713761795291,0.7031,0.29690000000000005,-5.350102476312592,3.6498975236874083,0.3972,0.04146999999999995,Detroit,3.3501024763125917,1,1,0.0,768.3390572493565
256,256,1121,Portland,100,260,Milwaukee,143,-330,226.0,226.5,-5.5,-7.5,P100M143,-43,0.7674,0.2778,1594.8027025948586,1564.7535746911813,0.6348,0.36519999999999997,-3.430325996559905,4.069674003440095,0.38560000000000005,0.04755999999999999,Portland,-39.56967400344009,-1,-1,1.0,731.7968516865772
257,257,1121,Denver,103,-110,Minnesota,101,-110,216.0,220.5,-1.0,0.0,D103M101,2,0.5238,0.5238,1487.0509012227558,1536.3399645341756,0.524,0.476,-0.596819167449293,-0.596819167449293,0.517,0.0,,2.596819167449293,1,1,1.0,731.7968516865772
258,258,1121,Phoenix,116,-120,Chicago,124,100,211.5,217.5,-2.0,1.0,P116C124,-8,0.5,0.5455,1387.2179385919003,1379.1208290931947,0.605,0.395,-2.646325339239484,-3.646325339239484,0.6027,-0.0414175,,-5.353674660760516,-1,-1,0.0,759.3506663272398
259,259,1121,LALakers,109,-500,Cleveland,105,375,220.0,221.5,9.0,9.0,L109C105,4,0.2105,0.8333,1364.112290868917,1552.301037793785,0.3311,0.6689,4.3638838187452915,-4.6361161812547085,0.6296999999999999,-0.05559249999999995,,-0.3638838187452915,-1,-1,0.0,797.7272135252371
260,260,1121,Memphis,104,135,SanAntonio,103,-155,199.5,199.5,-2.5,-3.0,M104S103,1,0.6078,0.4255,1504.8256660848137,1531.3421927249365,0.5566,0.4434,-1.4101240485670457,1.5898759514329543,0.4548,0.01123000000000004,Memphis,2.4101240485670457,1,1,0.0,805.871283168772
261,261,1121,Brooklyn,113,180,Dallas,119,-220,216.5,215.0,-7.0,-5.0,B113D119,-6,0.6875,0.3571,1469.3165830484384,1462.2740968508278,0.6036,0.3964,-2.6086602213432326,2.3913397786567674,0.43220000000000003,0.023094999999999994,Brooklyn,-3.3913397786567674,-1,-1,1.0,787.2596858839893
262,262,1121,Sacramento,119,400,Utah,110,-550,220.0,222.5,-9.5,-9.5,S119U110,9,0.8462,0.2,1542.8086328442735,1461.6881989815647,0.6999,0.30010000000000003,-5.254301209382455,4.245698790617545,0.3808,0.05008000000000003,Sacramento,14.254301209382454,1,1,0.0,823.1014723104167
263,263,1121,OklahomaCity,123,-110,GoldenState,95,-110,222.5,223.5,-1.0,0.0,O123G95,28,0.5238,0.5238,1617.120097617442,1554.5481590364386,0.677,0.32299999999999995,-4.591854949321552,-4.591854949321552,0.6285000000000001,-0.05496250000000006,,32.59185494932155,1,1,1.0,777.8617576385554
264,264,1123,Minnesota,112,-125,Brooklyn,102,105,220.5,221.5,1.0,2.0,M112B102,10,0.4878,0.5556,1454.34599360805,1476.5702923596887,0.5627,0.4373,-1.5634179017271939,-3.5634179017271936,0.6005,-0.04026250000000001,,11.563417901727194,1,1,1.0,746.5430986216331
265,265,1123,Memphis,107,155,LAClippers,112,-179,214.5,209.5,-3.0,-4.5,M107L112,-5,0.6416,0.3922,1536.863426911763,1542.4737514064211,0.586,0.41400000000000003,-2.1567741251907853,2.3432258748092147,0.4335,0.022412500000000037,Memphis,-2.8432258748092147,-1,-1,1.0,729.8112014237757
266,266,1123,Houston,111,-180,Detroit,116,155,218.0,216.0,3.5,3.5,H111D116,-5,0.3922,0.6429,1496.134340089855,1591.8112816059559,0.4574,0.5426,1.0598907684321748,-2.440109231567825,0.5691999999999999,-0.023829999999999962,,-6.059890768432175,-1,-1,0.0,745.621565905529
267,267,1123,NewOrleans,109,-300,NewYork,114,245,238.0,235.0,7.5,7.5,N109N114,-5,0.2899,0.75,1388.7075503471638,1539.2110355113698,0.3807,0.6193,3.0179816130073585,-4.4820183869926415,0.6255999999999999,-0.05343999999999999,,-8.017981613007358,-1,-1,0.0,781.845217252794
268,268,1123,Cleveland,121,797,Philadelphia,112,-1300,220.0,217.5,-13.5,-13.0,C121P112,9,0.9286,0.1115,1593.3472526900816,1357.4910032851415,0.8504,0.14959999999999996,-10.78058033589072,2.21941966410928,0.43700000000000006,0.02057499999999996,Cleveland,19.78058033589072,1,1,0.0,796.4692766573178
