,Unnamed: 0,Date,v,final_v,ml_v,h,final_h,ml_h,total_open,total_close,spread_open,spread_close,gameid,margin,vegas_home_win_prob,vegas_away_win_prob,home_rating,away_rating,home_win_prob,away_win_prob,pred_spread,spread_diff_vegas,vegas_spread_winprob,bet_size,bet_team,pred_error,spread_outcome,home_win_ats,pred_correct,wealth
19,19,1226,Atlanta,122,120,Memphis,112,-140,237.5,238.5,1.0,-2.5,A122M112,10,0.5833,0.4545,1460.6283175582194,1502.0324709462193,0.5353,0.4647,-0.8784230932857164,1.6215769067142836,0.45389999999999997,0.011702500000000017,Atlanta,10.878423093285717,1,1,0.0,850.4679449899123
20,20,1226,Cleveland,128,-110,Detroit,119,-110,220.0,214.0,-3.0,-0.0,C128D119,9,0.5238,0.5238,1417.8542613766524,1427.796997095362,0.58,0.42000000000000004,-2.0020451529032277,-2.0020451529032277,0.5569,-0.017372499999999968,,11.002045152903229,1,1,1.0,835.6931906155751
21,21,1226,Orlando,130,110,Washington,120,-130,228.5,232.0,-1.0,-1.5,O130W120,10,0.5652,0.4762,1472.626436703328,1483.1726767164216,0.5791,0.42090000000000005,-1.9804914281037977,-0.48049142810379775,0.5137,0.0,,11.980491428103798,1,1,1.0,835.6931906155751
22,22,1226,OklahomaCity,109,125,Charlotte,107,-145,218.5,219.5,-3.0,-3.0,O109C107,2,0.5918,0.4444,1434.203002904638,1419.0,0.6148,0.3852,-2.9001072465942133,0.09989275340578674,0.4972,0.0,,4.900107246594214,1,1,0.0,835.6931906155751
23,23,1226,Philadelphia,109,-360,NewYork,89,300,219.0,215.0,8.0,8.0,P109N89,20,0.25,0.7826,1407.4907648568508,1551.373563296672,0.3898,0.6102000000000001,2.7815285157079024,-5.218471484292097,0.6453,-0.06378249999999999,,17.2184714842921,1,1,1.0,782.3905896851371
24,24,1226,Indiana,125,-240,Chicago,106,200,222.5,223.5,3.0,6.0,I125C106,19,0.3333,0.7059,1449.9675290537807,1520.5092351431492,0.4935,0.5065,0.16220378890601847,-5.837796211093981,0.6617,-0.07239250000000001,,18.83779621109398,1,1,1.0,725.7513789213558
25,25,1226,Toronto,114,-145,SanAntonio,119,125,225.5,228.5,2.0,2.5,T114S119,-5,0.4444,0.5918,1467.3716824417806,1526.1457386233476,0.5104,0.48960000000000004,-0.2580694220868947,-2.7580694220868947,0.5781000000000001,-0.028502500000000014,,-4.741930577913105,-1,-1,0.0,744.5565868101794
26,26,1226,Minnesota,116,375,Utah,111,-450,225.5,229.0,-8.0,-9.5,M116U111,5,0.8182,0.2105,1544.7099735734362,1468.1457386233476,0.6944,0.3056,-5.091579819646021,4.408420180353979,0.37639999999999996,0.05239000000000001,Minnesota,10.091579819646022,1,1,0.0,780.0177864310751
27,27,1226,Phoenix,103,-160,Sacramento,106,140,230.0,227.0,4.5,3.5,P103S106,-3,0.4167,0.6154,1469.3518344638305,1523.796997095362,0.5166,0.48340000000000005,-0.4126727631595892,-3.912672763159589,0.6101,-0.045302500000000016,,-2.587327236840411,-1,-1,0.0,812.1421098581604
28,28,1226,Houston,126,300,Portland,128,-360,225.0,225.5,-8.5,-7.5,H126P128,-2,0.7826,0.25,1515.2900264265638,1491.0,0.6271,0.3729,-3.224643800948708,4.275356199051291,0.38,0.05049999999999999,Houston,1.2246438009487082,1,1,0.0,849.4268158107396
29,29,1227,Dallas,124,140,LAClippers,73,-160,230.0,226.5,-4.5,-3.0,D124L73,51,0.6154,0.4167,1585.8360300144052,1522.8110066187364,0.6776,0.3224,-4.6080365498453135,-1.6080365498453135,0.5457000000000001,-0.011492500000000034,,55.608036549845316,1,1,1.0,839.6647781300347
30,30,1227,SanAntonio,95,170,NewOrleans,98,-190,226.5,227.5,-5.5,-5.0,S95N98,-3,0.6552,0.3704,1508.2523578192927,1477.1637330425576,0.6362,0.3638,-3.467450884883395,1.532549115116605,0.45640000000000003,0.010389999999999988,SanAntonio,0.4674508848833949,1,1,0.0,847.5957936252811
31,31,1227,Orlando,120,-130,Washington,113,110,225.5,231.0,-1.5,2.0,O120W113,7,0.4762,0.5652,1461.0437659084798,1494.7553475112697,0.5463,0.4537,-1.15315779990036,-3.15315779990036,0.5891,-0.034277499999999926,,8.15315779990036,1,1,1.0,818.5423288092906
32,32,1227,Brooklyn,104,-600,Charlotte,106,450,224.0,233.0,7.5,11.5,B104C106,-2,0.1818,0.8571,1421.9074399469746,1575.6012960652888,0.3764,0.6235999999999999,3.131923432796936,-8.368076567203063,0.725,-0.10562499999999998,,-5.1319234327969365,-1,-1,0.0,897.1409956097281
33,33,1227,Philadelphia,94,-240,Cleveland,118,200,218.5,218.0,5.5,6.0,P94C118,-24,0.3333,0.7059,1439.3965983704995,1559.1687239596927,0.4232,0.5768,1.9204330567568977,-4.079566943243102,0.6146,-0.04766500000000001,,-25.9204330567569,-1,-1,0.0,936.0157461149441
34,34,1227,Milwaukee,110,-1200,NewYork,130,750,223.5,222.0,11.0,13.0,M110N130,-20,0.1176,0.9231,1399.6956041938301,1578.3098327629316,0.3434,0.6566000000000001,4.021936734610766,-8.978063265389235,0.7393000000000001,-0.11313250000000001,,-24.021936734610765,-1,-1,0.0,1032.2828382943524
35,35,1227,Boston,107,-135,Indiana,108,115,219.0,220.5,-3.0,3.0,B107I108,-1,0.4651,0.5745,1530.3785217792404,1548.1979425701536,0.5689,0.43110000000000004,-1.720734971753099,-4.7207349717530995,0.632,-0.05680000000000001,,0.7207349717530991,1,-1,0.0,1085.586170308097
36,36,1227,GoldenState,129,-165,Chicago,128,145,226.0,229.5,2.0,3.5,G129C128,1,0.4082,0.6226,1440.0982424176896,1495.890928601626,0.5147,0.48529999999999995,-0.36454692200227,-3.86454692200227,0.6087,-0.04456749999999998,,1.36454692200227,1,-1,0.0,1129.569680894648
37,37,1227,Phoenix,116,-160,Sacramento,100,140,224.5,225.5,3.5,3.0,P116S100,16,0.4167,0.6154,1479.0193820722104,1514.1294494869821,0.5443,0.4557,-1.1032118780438671,-4.103211878043867,0.6153,-0.04803249999999997,,17.10321187804387,1,1,1.0,1075.313625197076
38,38,1228,Minnesota,91,400,LALakers,127,-500,224.0,229.0,-11.0,-10.5,M91L127,-36,0.8333,0.2,1564.3488344224072,1482.0332912759143,0.7014,0.2986,-5.296983683803319,5.203016316196681,0.35509999999999997,0.06357250000000002,Minnesota,-30.70301631619668,-1,-1,1.0,1006.9532497592347
39,39,1228,Memphis,116,-125,Brooklyn,111,105,235.0,227.5,-7.0,1.5,M116B111,5,0.4878,0.5556,1563.1295322678927,1449.9215724293376,0.7372,0.26280000000000003,-6.400284279948396,-7.900284279948396,0.7137,-0.09969250000000004,,11.400284279948396,1,1,1.0,906.5675629076122
40,40,1228,Detroit,120,400,Atlanta,128,-500,226.5,223.5,-8.5,-10.5,D120A128,-8,0.8333,0.2,1512.739216075101,1406.254660101515,0.7297,0.2703,-6.160162713342361,4.339837286657639,0.37829999999999997,0.051392500000000056,Detroit,-1.8398372866576391,-1,1,0.0,948.9228115228209
41,41,1228,Utah,110,-400,OklahomaCity,109,330,221.0,218.0,5.0,9.0,U110O109,1,0.2326,0.8,1431.2955629576634,1530.8224209208695,0.4519,0.5481,1.1973877844002183,-7.8026122155997815,0.7113,-0.09843250000000002,,-0.1973877844002183,-1,-1,0.0,1033.836306654839
42,42,1228,Houston,111,225,Denver,124,-265,225.5,222.0,-9.0,-6.5,H111D124,-13,0.726,0.3077,1525.8552973852586,1483.5417916044012,0.651,0.349,-3.86833949217348,2.63166050782652,0.4254,0.026665,Houston,-9.13166050782652,-1,-1,1.0,1006.2690615378878
43,43,1228,Portland,115,195,LALakers,107,-230,227.5,229.0,-4.5,-6.0,P115L107,8,0.697,0.339,1564.3488344224072,1522.7482348221627,0.6501,0.3499,-3.842878557151591,2.157121442848409,0.43879999999999997,0.01963000000000001,Portland,11.842878557151591,1,1,0.0,1024.2263903360592
44,44,1229,Boston,116,-105,Indiana,111,-115,220.0,219.0,1.0,-1.0,B116I111,5,0.5349,0.5122,1539.0005947732009,1539.575869576193,0.5931,0.40690000000000004,-2.3365973284645634,-1.3365973284645634,0.538,-0.0074499999999999905,,7.336597328464563,1,1,1.0,1016.5959037280556
45,45,1229,Chicago,115,210,Washington,107,-250,232.5,238.0,-4.5,-6.5,C115W107,8,0.7143,0.3226,1450.117096757818,1429.8045368065996,0.6217,0.37829999999999997,-3.082591426829229,3.417408573170771,0.40359999999999996,0.03810999999999999,Chicago,11.082591426829229,1,1,0.0,1051.8163309017614
46,46,1229,GoldenState,116,-170,Detroit,106,150,222.5,227.5,3.5,4.5,G116D106,10,0.4,0.6296,1400.8478706437754,1506.184634212716,0.4436,0.5564,1.4048844131764489,-3.0951155868235514,0.5875,-0.0334375,,8.595115586823551,1,1,1.0,1016.6462223372338
47,47,1229,Toronto,93,105,Philadelphia,100,-125,218.5,219.5,-0.0,-1.5,T93P100,-7,0.5556,0.4878,1547.633277921369,1516.3536880225706,0.6364,0.36360000000000003,-3.4742710678142266,-1.9742710678142266,0.5561,-0.016952500000000006,,-3.5257289321857734,-1,-1,0.0,1032.3141269592084
48,48,1229,NewYork,95,140,Cleveland,86,-160,219.5,216.0,-4.5,-3.5,N95C86,9,0.6154,0.4167,1450.9320444088232,1412.8279674466805,0.6455,0.35450000000000004,-3.7180027486479537,-0.21800274864795366,0.5062,0.0,,12.718002748647955,1,1,1.0,1032.3141269592084
49,49,1229,Milwaukee,144,-240,Miami,97,200,222.5,227.5,5.0,6.0,M144M97,47,0.3333,0.7059,1542.429226840938,1565.1774695100812,0.5619,0.43810000000000004,-1.5447056189591746,-7.544705618959174,0.7050000000000001,-0.09512500000000007,,48.54470561895918,1,1,1.0,934.1152456322136
50,50,1229,Orlando,118,-250,OklahomaCity,107,210,219.5,219.0,5.0,6.5,O118O107,11,0.3226,0.7143,1422.2575593551524,1505.6820166619316,0.4749,0.5251,0.6223020466706869,-5.877697953329313,0.6627000000000001,-0.0729175,,10.377697953329314,1,1,1.0,866.0018972088267
51,51,1229,Minnesota,101,475,LAClippers,124,-650,229.5,225.5,-6.5,-10.5,M101L124,-23,0.8667,0.1739,1572.2841890266864,1476.0604511615848,0.7179,0.2821,-5.793704923753629,4.706295076246371,0.36839999999999995,0.05659000000000003,Minnesota,-17.20629507624637,-1,-1,1.0,816.9948498457792
52,52,1229,NewOrleans,86,105,Phoenix,111,-125,223.0,222.0,-3.0,-1.5,N86P111,-25,0.5556,0.4878,1525.016197952852,1515.528458097219,0.607,0.393,-2.6959907091297493,-1.1959907091297493,0.534,-0.005350000000000044,,-22.30400929087025,-1,-1,0.0,820.9684157063928
53,53,1229,Denver,115,-110,Sacramento,125,-110,223.5,226.0,3.0,-1.0,D115S125,-10,0.5238,0.5238,1468.1326336063405,1532.8350023046075,0.5019,0.4981,-0.046343975061891536,0.9536560249381084,0.4728,0.001779999999999976,Denver,-9.953656024938109,-1,-1,1.0,819.5070919264354
54,54,1230,Memphis,107,245,Boston,126,-285,224.0,218.0,-8.5,-7.0,M107B126,-19,0.7403,0.2899,1551.4369980067158,1464.666107135221,0.7067,0.2933,-5.456103245410532,1.5438967545894684,0.45609999999999995,0.01054750000000002,Memphis,-13.543896754589468,-1,-1,1.0,810.8633408743412
55,55,1230,Milwaukee,108,-260,Miami,119,220,227.5,228.5,6.0,6.5,M108M119,-11,0.3125,0.7222,1531.1907324104127,1576.4159639406066,0.5299,0.47009999999999996,-0.7419560167787884,-7.241956016778788,0.6975,-0.09118749999999999,,-10.258043983221212,-1,-1,0.0,878.0820689615948
56,56,1230,Atlanta,141,195,Brooklyn,145,-230,240.0,240.0,-6.5,-5.5,A141B145,-4,0.697,0.339,1548.3849975620094,1518.1460055328405,0.6351,0.3649,-3.437106858184604,2.062893141815396,0.4414,0.01826500000000003,Atlanta,-0.5628931418153962,-1,1,0.0,892.6622225884889
57,57,1230,Charlotte,118,300,Dallas,99,-360,223.5,225.0,-8.5,-8.0,C118D99,19,0.7826,0.25,1536.3628476064553,1434.3792037443707,0.7245,0.27549999999999997,-5.999415852217306,2.0005841477826936,0.44320000000000004,0.017319999999999957,Charlotte,24.999415852217307,1,1,0.0,906.7175950387003
58,58,1230,LALakers,121,-310,SanAntonio,107,260,229.5,231.5,6.5,7.5,L121S107,14,0.2778,0.7561,1469.8876327646312,1557.1644333902805,0.4694,0.5306,0.7598857366303297,-6.74011426336967,0.6849000000000001,-0.08457250000000002,,13.240114263369671,1,1,1.0,830.0342212322898
59,59,1230,Portland,105,190,LAClippers,128,-220,229.0,226.0,-3.5,-6.0,P105L128,-23,0.6875,0.3448,1577.9271359116324,1535.905475968619,0.6506,0.34940000000000004,-3.8579164265361947,2.1420835734638053,0.43920000000000003,0.019419999999999965,Portland,-19.142083573463804,-1,-1,1.0,813.9149566559588
60,60,1231,Cleveland,99,270,Indiana,119,-330,217.0,219.0,-8.5,-8.0,C99I119,-20,0.7674,0.2703,1527.1394663426781,1438.0222532172747,0.7095,0.2905,-5.539900468764407,2.460099531235593,0.4303,0.024092500000000017,Cleveland,-14.460099531235592,-1,-1,1.0,794.3057105627252
61,61,1231,Chicago,133,250,Washington,130,-300,234.5,235.5,-5.0,-7.5,C133W130,3,0.75,0.2857,1437.682697386996,1442.2389361774215,0.5875,0.4125,-2.194420043199094,5.305579956800906,0.35240000000000005,0.06498999999999994,Chicago,5.194420043199094,1,1,0.0,841.234736134972
62,62,1231,Philadelphia,116,-175,Orlando,92,155,217.0,219.5,2.0,4.0,P116O92,24,0.3922,0.6364,1515.1809205123996,1554.904290357367,0.5377,0.46230000000000004,-0.9384510769654477,-4.938451076965448,0.6379,-0.059897499999999985,,24.938451076965446,1,1,1.0,790.8468785273275
63,63,1231,Sacramento,119,180,Houston,122,-210,227.0,231.5,-3.0,-5.5,S119H122,-3,0.6774,0.3571,1476.5620866850522,1478.0952849488588,0.5917,0.4083,-2.302385776292624,3.197614223707376,0.40969999999999995,0.03490750000000006,Sacramento,-0.6976142237073759,-1,1,0.0,815.9436852656845
64,64,1231,NewYork,83,300,Toronto,100,-360,217.5,215.5,-9.5,-8.5,N83T100,-17,0.7826,0.25,1509.0826755865726,1425.737758638229,0.7026,0.2974,-5.333747033869413,3.166252966130587,0.4105,0.03448749999999997,NewYork,-11.666252966130587,-1,-1,1.0,787.8038274200842
65,65,1231,NewOrleans,113,-200,OklahomaCity,80,175,214.5,214.5,4.5,5.5,N113O80,33,0.3636,0.6667,1412.7586555046844,1507.6676144792762,0.4585,0.5415,1.0324628205211346,-4.467537179478866,0.6252,-0.053229999999999944,,31.967537179478864,1,1,1.0,745.8690296865132
66,66,1231,Phoenix,106,150,Utah,95,-170,220.0,219.5,-4.0,-4.0,P106U95,11,0.6296,0.4,1539.8604245233805,1532.877041570795,0.6035,0.39649999999999996,-2.6065493911637696,1.3934506088362304,0.46040000000000003,0.008289999999999981,Phoenix,13.60654939116377,1,1,0.0,751.4901699193324
67,67,101,Boston,93,-370,Detroit,96,310,215.5,213.5,9.5,8.5,B93D96,-3,0.2439,0.7872,1391.9752605469291,1557.3029579272643,0.3608,0.6392,3.547417763583399,-4.9525822364166014,0.6382,-0.06005500000000002,,-6.5474177635833986,-1,-1,0.0,792.5181173325193
68,68,101,Miami,83,-115,Dallas,93,-105,222.5,225.0,-1.0,1.5,M83D93,-10,0.5122,0.5349,1521.8724585855075,1540.593498120885,0.5676,0.4324,-1.6885343023079469,-3.188534302307947,0.5901000000000001,-0.034802500000000035,,-8.311465697692054,-1,-1,0.0,817.5923098583966
69,69,101,Memphis,108,160,Charlotte,93,-180,220.0,219.5,-2.0,-4.0,M108C93,15,0.6429,0.3846,1448.8695927653184,1458.8001472146725,0.58,0.42000000000000004,-2.0024801982373543,1.9975198017626457,0.4433,0.017267499999999946,Memphis,17.002480198237354,1,1,0.0,830.4266509588327
70,70,101,Atlanta,114,210,Brooklyn,96,-250,247.0,244.5,-6.0,-6.0,A114B96,18,0.7143,0.3226,1555.6837528561746,1510.8472502386753,0.6543,0.3457,-3.958446522053545,2.041553477946455,0.44199999999999995,0.01795000000000003,Atlanta,21.958446522053546,1,1,0.0,843.9777040358427
71,71,101,Washington,130,-110,Minnesota,109,-110,232.5,234.5,-1.0,1.0,W130M109,21,0.5238,0.5238,1470.4175042766387,1425.9324129675158,0.6538,0.34619999999999995,-3.945896118182962,-4.9458961181829615,0.6381,-0.06000250000000001,,24.94589611818296,1,1,1.0,793.3369318494321
72,72,101,LALakers,109,-340,SanAntonio,103,280,230.5,229.0,7.0,7.5,L109S103,6,0.2632,0.7727,1460.4992639084219,1566.5528022464898,0.4426,0.5574,1.4304835120738548,-6.069516487926145,0.6677,-0.07554249999999998,,4.569516487926145,1,-1,0.0,847.8193456441918
73,73,101,Chicago,96,850,Milwaukee,126,-1500,230.0,233.0,-14.0,-14.5,C96M126,-30,0.9375,0.1053,1567.0131982301343,1453.9892205969018,0.737,0.263,-6.393713486901163,8.106286513098837,0.2813,0.10231749999999998,Chicago,-23.606286513098837,-1,-1,1.0,761.0725897462422
74,74,101,Phoenix,106,140,Denver,103,-160,225.0,220.5,-4.5,-3.5,P106D103,3,0.6154,0.4167,1522.8723509620893,1544.9473101677936,0.5629,0.43710000000000004,-1.5687514569391314,1.9312485430608686,0.44510000000000005,0.016322499999999997,Phoenix,4.568751456939132,1,1,0.0,772.3658691518177
75,75,101,LAClippers,100,-160,Utah,106,140,225.5,219.5,2.0,3.0,L100U106,-6,0.4167,0.6154,1527.7901559263819,1584.9144765016595,0.5128,0.48719999999999997,-0.3169885508829436,-3.3169885508829435,0.5936,-0.03663999999999999,,-5.683011449117056,-1,-1,0.0,798.0926741024746
76,76,101,Portland,123,-150,GoldenState,98,130,230.5,237.5,4.0,3.5,P123G98,25,0.4348,0.6,1515.0572443095623,1528.9181353785918,0.5745,0.4255,-1.8621110332489448,-5.362111033248945,0.6491,-0.06577749999999997,,26.862111033248944,1,1,1.0,745.596133231699
77,77,102,Sacramento,94,-130,Houston,102,110,233.0,229.0,-4.0,2.0,S94H102,-8,0.4762,0.5652,1484.7275880924926,1469.9297835414184,0.6142,0.38580000000000003,-2.88563587682408,-4.885635876824081,0.6364000000000001,-0.059110000000000065,,-5.114364123175919,-1,-1,0.0,785.6617581729042
78,78,102,Charlotte,112,400,Philadelphia,127,-500,213.5,217.0,-9.5,-10.0,C112P127,-15,0.8333,0.2,1565.6591538614568,1437.2696498579996,0.7538,0.24619999999999997,-6.942482285837757,3.057517714162243,0.41359999999999997,0.03286,Charlotte,-8.057517714162243,-1,-1,1.0,759.8449127993426
79,79,102,OklahomaCity,108,155,Orlando,99,-175,218.5,216.5,-7.5,-4.5,O108O99,9,0.6364,0.3922,1504.4260570083097,1403.5888073026385,0.7232,0.27680000000000005,-5.958473203773971,-1.4584732037739707,0.5415,-0.009287500000000004,,14.95847320377397,1,1,1.0,752.7878531717188
80,80,102,NewYork,106,375,Indiana,102,-450,215.0,215.0,-9.0,-9.5,N106I102,4,0.8182,0.2105,1532.949591921141,1419.7897115939445,0.7372,0.26280000000000003,-6.398567154542734,3.101432845457266,0.4123,0.033542500000000024,NewYork,10.398567154542734,1,1,0.0,775.7427500490028
81,81,102,Toronto,116,-115,NewOrleans,120,-105,216.0,215.5,1.0,1.0,T116N120,-4,0.5122,0.5349,1516.837462681322,1515.030722630857,0.5964,0.40359999999999996,-2.4216692875166035,-3.4216692875166035,0.5965,-0.0381625,,-1.5783307124833965,-1,-1,0.0,802.6557343205892
82,82,102,Cleveland,96,200,Atlanta,91,-240,234.5,229.0,-6.5,-5.5,C96A91,5,0.7059,0.3333,1523.9333931085373,1432.2121276388118,0.7126,0.2874,-5.632902338204482,-0.13290233820448183,0.5038,0.0,,10.632902338204481,1,1,1.0,802.6557343205892
83,83,103,Boston,122,-360,Detroit,120,300,213.5,212.0,8.0,8.0,B122D120,2,0.25,0.7826,1404.7587189514493,1544.5194995227441,0.3954,0.6046,2.6343135918319587,-5.365686408168042,0.6492,-0.06582999999999999,,-0.6343135918319587,-1,-1,0.0,850.6910315845205
84,84,103,Washington,123,270,Brooklyn,122,-330,242.5,241.5,-8.5,-7.5,W123B122,1,0.7674,0.2703,1542.5976099863126,1439.0094018790878,0.7264,0.27359999999999995,-6.0567217181151705,1.4432782818848295,0.4589,0.009077500000000021,Washington,7.0567217181151705,1,1,0.0,857.7111659838009
85,85,103,LALakers,108,-500,Memphis,94,400,222.5,220.0,10.5,10.0,L108M94,14,0.2,0.8333,1470.4000901219913,1575.405048886733,0.4441,0.5559000000000001,1.3930342415979209,-8.60696575840208,0.7307,-0.10861749999999999,,12.60696575840208,1,1,1.0,764.5487234125554
86,86,103,Utah,130,-220,SanAntonio,109,190,219.5,222.5,4.0,5.5,U130S109,21,0.3448,0.6875,1451.6470172681786,1537.534748895304,0.4714,0.5286,0.7102761295401885,-4.789723870459811,0.6339,-0.057797500000000036,,20.289723870459813,1,1,1.0,720.3597185711183
87,87,103,Denver,124,-360,Minnesota,109,300,231.0,226.0,8.5,8.5,D124M109,15,0.25,0.7826,1457.3405153650667,1511.6147797212066,0.5169,0.4831,-0.4187762729950058,-8.918776272995006,0.738,-0.11245,,15.418776272995006,1,1,1.0,639.355268217796
88,88,103,LAClippers,112,-150,Phoenix,107,130,218.0,215.5,1.5,3.5,L112P107,5,0.4348,0.6,1556.2048814086763,1575.1698835327375,0.5673,0.4327,-1.6798213527121024,-5.179821352712103,0.6443,-0.06325749999999995,,6.679821352712103,1,1,1.0,598.9112523385088
89,89,103,Dallas,108,-170,Chicago,118,150,225.0,222.0,5.5,4.0,D108C118,-10,0.4,0.6296,1448.7296508727848,1530.5199985813485,0.4773,0.5226999999999999,0.5639409895915638,-3.436059010408436,0.5969,-0.03837249999999998,,-10.563940989591563,-1,-1,0.0,619.8037269115628
